tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-06-04 06:00,supplier_1,supplier,0,890.89,,,,,,,,,,,,,78,hitl
0,2026-06-04 06:00,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
0,2026-06-04 06:00,slaughterhouse_1,slaughterhouse,0,,,,499.0,292.42,,,,,,,,,78,hitl
0,2026-06-04 06:00,wholesaler_1,wholesaler,0,,,,,,164.51,6.1,,,,,,,78,hitl
0,2026-06-04 06:00,retail_1,retail,0,,,,,,,,88.74,30.0,0.0,0.0,14.48,0.0,78,hitl
1,2026-06-04 06:15,supplier_1,supplier,0,889.89,,,,,,,,,,,,,78,hitl
1,2026-06-04 06:15,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
1,2026-06-04 06:15,slaughterhouse_1,slaughterhouse,0,,,,499.0,306.81,,,,,,,,,78,hitl
1,2026-06-04 06:15,wholesaler_1,wholesaler,0,,,,,,186.41,6.1,,,,,,,78,hitl
1,2026-06-04 06:15,retail_1,retail,0,,,,,,,,93.03,30.0,0.0,0.0,14.48,0.0,78,hitl
2,2026-06-04 06:30,supplier_1,supplier,0,888.58,,,,,,,,,,,,,78,hitl
2,2026-06-04 06:30,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
2,2026-06-04 06:30,slaughterhouse_1,slaughterhouse,0,,,,499.0,320.72,,,,,,,,,78,hitl
2,2026-06-04 06:30,wholesaler_1,wholesaler,0,,,,,,184.65,6.1,,,,,,,78,hitl
2,2026-06-04 06:30,retail_1,retail,0,,,,,,,,89.5,30.0,0.0,0.0,14.48,0.0,78,hitl
3,2026-06-04 06:45,supplier_1,supplier,0,887.79,,,,,,,,,,,,,78,hitl
3,2026-06-04 06:45,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
3,2026-06-04 06:45,slaughterhouse_1,slaughterhouse,0,,,,499.0,333.65,,,,,,,,,78,hitl
3,2026-06-04 06:45,wholesaler_1,wholesaler,0,,,,,,182.67,6.1,,,,,,,78,hitl
3,2026-06-04 06:45,retail_1,retail,0,,,,,,,,86.25,30.0,0.0,0.0,14.48,0.0,78,hitl
4,2026-06-04 07:00,supplier_1,supplier,0,887.18,,,,,,,,,,,,,78,hitl
4,2026-06-04 07:00,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
4,2026-06-04 07:00,slaughterhouse_1,slaughterhouse,0,,,,499.0,347.34,,,,,,,,,78,hitl
4,2026-06-04 07:00,wholesaler_1,wholesaler,0,,,,,,172.83,6.1,,,,,,,78,hitl
4,2026-06-04 07:00,retail_1,retail,0,,,,,,,,82.41,30.0,0.0,0.0,14.48,0.0,78,hitl
5,2026-06-04 07:15,supplier_1,supplier,0,885.82,,,,,,,,,,,,,78,hitl
5,2026-06-04 07:15,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
5,2026-06-04 07:15,slaughterhouse_1,slaughterhouse,0,,,,499.0,361.83,,,,,,,,,78,hitl
5,2026-06-04 07:15,wholesaler_1,wholesaler,0,,,,,,170.24,6.1,,,,,,,78,hitl
5,2026-06-04 07:15,retail_1,retail,0,,,,,,,,86.59,30.0,0.0,0.0,14.48,0.0,78,hitl
6,2026-06-04 07:30,supplier_1,supplier,0,884.5,,,,,,,,,,,,,78,hitl
6,2026-06-04 07:30,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
6,2026-06-04 07:30,slaughterhouse_1,slaughterhouse,0,,,,499.0,374.67,,,,,,,,,78,hitl
6,2026-06-04 07:30,wholesaler_1,wholesaler,0,,,,,,168.01,6.1,,,,,,,78,hitl
6,2026-06-04 07:30,retail_1,retail,0,,,,,,,,83.14,30.0,0.0,0.0,14.48,0.0,78,hitl
7,2026-06-04 07:45,supplier_1,supplier,0,883.39,,,,,,,,,,,,,78,hitl
7,2026-06-04 07:45,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
7,2026-06-04 07:45,slaughterhouse_1,slaughterhouse,0,,,,499.0,388.67,,,,,,,,,78,hitl
7,2026-06-04 07:45,wholesaler_1,wholesaler,0,,,,,,166.42,6.1,,,,,,,78,hitl
7,2026-06-04 07:45,retail_1,retail,0,,,,,,,,79.26,30.0,0.0,0.0,14.48,0.0,78,hitl
8,2026-06-04 08:00,supplier_1,supplier,0,882.15,,,,,,,,,,,,,78,hitl
8,2026-06-04 08:00,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
8,2026-06-04 08:00,slaughterhouse_1,slaughterhouse,0,,,,499.0,376.0,,,,,,,,,78,hitl
8,2026-06-04 08:00,wholesaler_1,wholesaler,0,,,,,,156.91,6.1,,,,,,,78,hitl
8,2026-06-04 08:00,retail_1,retail,0,,,,,,,,75.5,30.0,0.0,0.0,14.48,0.0,78,hitl
9,2026-06-04 08:15,supplier_1,supplier,0,881.41,,,,,,,,,,,,,78,hitl
9,2026-06-04 08:15,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
9,2026-06-04 08:15,slaughterhouse_1,slaughterhouse,0,,,,499.0,390.83,,,,,,,,,78,hitl
9,2026-06-04 08:15,wholesaler_1,wholesaler,0,,,,,,178.95,6.1,,,,,,,78,hitl
9,2026-06-04 08:15,retail_1,retail,0,,,,,,,,80.01,30.0,0.0,0.0,14.48,0.0,78,hitl
10,2026-06-04 08:30,supplier_1,supplier,0,880.65,,,,,,,,,,,,,78,hitl
10,2026-06-04 08:30,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
10,2026-06-04 08:30,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
10,2026-06-04 08:30,wholesaler_1,wholesaler,0,,,,,,177.24,6.1,,,,,,,78,hitl
10,2026-06-04 08:30,retail_1,retail,0,,,,,,,,76.26,30.0,0.0,0.0,14.48,0.0,78,hitl
11,2026-06-04 08:45,supplier_1,supplier,0,879.58,,,,,,,,,,,,,78,hitl
11,2026-06-04 08:45,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
11,2026-06-04 08:45,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
11,2026-06-04 08:45,wholesaler_1,wholesaler,0,,,,,,174.86,6.1,,,,,,,78,hitl
11,2026-06-04 08:45,retail_1,retail,0,,,,,,,,72.92,30.0,0.0,0.0,14.48,0.0,78,hitl
12,2026-06-04 09:00,supplier_1,supplier,0,878.91,,,,,,,,,,,,,78,hitl
12,2026-06-04 09:00,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
12,2026-06-04 09:00,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
12,2026-06-04 09:00,wholesaler_1,wholesaler,0,,,,,,163.94,6.1,,,,,,,78,hitl
12,2026-06-04 09:00,retail_1,retail,0,,,,,,,,69.43,30.0,0.0,0.0,14.48,0.0,78,hitl
13,2026-06-04 09:15,supplier_1,supplier,0,878.37,,,,,,,,,,,,,78,hitl
13,2026-06-04 09:15,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
13,2026-06-04 09:15,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
13,2026-06-04 09:15,wholesaler_1,wholesaler,0,,,,,,161.58,6.1,,,,,,,78,hitl
13,2026-06-04 09:15,retail_1,retail,0,,,,,,,,73.41,30.0,0.0,0.0,14.48,0.0,78,hitl
14,2026-06-04 09:30,supplier_1,supplier,0,877.59,,,,,,,,,,,,,78,hitl
14,2026-06-04 09:30,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
14,2026-06-04 09:30,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
14,2026-06-04 09:30,wholesaler_1,wholesaler,0,,,,,,159.52,6.1,,,,,,,78,hitl
14,2026-06-04 09:30,retail_1,retail,0,,,,,,,,70.19,30.0,0.0,0.0,14.48,0.0,78,hitl
15,2026-06-04 09:45,supplier_1,supplier,0,876.87,,,,,,,,,,,,,78,hitl
15,2026-06-04 09:45,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
15,2026-06-04 09:45,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
15,2026-06-04 09:45,wholesaler_1,wholesaler,0,,,,,,156.95,6.1,,,,,,,78,hitl
15,2026-06-04 09:45,retail_1,retail,0,,,,,,,,66.84,30.0,0.0,0.0,14.48,0.0,78,hitl
16,2026-06-04 10:00,supplier_1,supplier,0,875.53,,,,,,,,,,,,,78,hitl
16,2026-06-04 10:00,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
16,2026-06-04 10:00,slaughterhouse_1,slaughterhouse,0,,,,499.0,376.0,,,,,,,,,78,hitl
16,2026-06-04 10:00,wholesaler_1,wholesaler,0,,,,,,147.15,6.1,,,,,,,78,hitl
16,2026-06-04 10:00,retail_1,retail,0,,,,,,,,62.87,30.0,0.0,0.0,14.48,0.0,78,hitl
17,2026-06-04 10:15,supplier_1,supplier,0,874.25,,,,,,,,,,,,,78,hitl
17,2026-06-04 10:15,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
17,2026-06-04 10:15,slaughterhouse_1,slaughterhouse,0,,,,499.0,389.85,,,,,,,,,78,hitl
17,2026-06-04 10:15,wholesaler_1,wholesaler,0,,,,,,169.29,6.1,,,,,,,78,hitl
17,2026-06-04 10:15,retail_1,retail,0,,,,,,,,67.39,30.0,0.0,0.0,14.48,0.0,78,hitl
18,2026-06-04 10:30,supplier_1,supplier,0,873.03,,,,,,,,,,,,,78,hitl
18,2026-06-04 10:30,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
18,2026-06-04 10:30,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
18,2026-06-04 10:30,wholesaler_1,wholesaler,0,,,,,,167.21,6.1,,,,,,,78,hitl
18,2026-06-04 10:30,retail_1,retail,0,,,,,,,,63.81,30.0,0.0,0.0,14.48,0.0,78,hitl
19,2026-06-04 10:45,supplier_1,supplier,0,871.7,,,,,,,,,,,,,78,hitl
19,2026-06-04 10:45,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
19,2026-06-04 10:45,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
19,2026-06-04 10:45,wholesaler_1,wholesaler,0,,,,,,164.74,6.1,,,,,,,78,hitl
19,2026-06-04 10:45,retail_1,retail,0,,,,,,,,60.59,30.0,0.0,0.0,14.48,0.0,78,hitl
20,2026-06-04 11:00,supplier_1,supplier,0,870.28,,,,,,,,,,,,,78,hitl
20,2026-06-04 11:00,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
20,2026-06-04 11:00,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
20,2026-06-04 11:00,wholesaler_1,wholesaler,0,,,,,,154.39,6.1,,,,,,,78,hitl
20,2026-06-04 11:00,retail_1,retail,0,,,,,,,,56.75,30.0,0.0,0.0,14.48,0.0,78,hitl
21,2026-06-04 11:15,supplier_1,supplier,0,869.14,,,,,,,,,,,,,78,hitl
21,2026-06-04 11:15,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
21,2026-06-04 11:15,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
21,2026-06-04 11:15,wholesaler_1,wholesaler,0,,,,,,152.22,6.1,,,,,,,78,hitl
21,2026-06-04 11:15,retail_1,retail,0,,,,,,,,61.3,30.0,0.0,0.0,14.48,0.0,78,hitl
22,2026-06-04 11:30,supplier_1,supplier,0,867.9,,,,,,,,,,,,,78,hitl
22,2026-06-04 11:30,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
22,2026-06-04 11:30,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
22,2026-06-04 11:30,wholesaler_1,wholesaler,0,,,,,,150.08,6.1,,,,,,,78,hitl
22,2026-06-04 11:30,retail_1,retail,0,,,,,,,,58.05,30.0,0.0,0.0,14.48,0.0,78,hitl
23,2026-06-04 11:45,supplier_1,supplier,0,866.89,,,,,,,,,,,,,78,hitl
23,2026-06-04 11:45,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
23,2026-06-04 11:45,slaughterhouse_1,slaughterhouse,0,,,,499.0,400.0,,,,,,,,,78,hitl
23,2026-06-04 11:45,wholesaler_1,wholesaler,0,,,,,,148.35,6.1,,,,,,,78,hitl
23,2026-06-04 11:45,retail_1,retail,0,,,,,,,,54.62,30.0,0.0,0.0,14.48,0.0,78,hitl
24,2026-06-04 12:00,supplier_1,supplier,0,865.83,,,,,,,,,,,,,78,hitl
24,2026-06-04 12:00,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
24,2026-06-04 12:00,slaughterhouse_1,slaughterhouse,0,,,,499.0,376.0,,,,,,,,,78,hitl
24,2026-06-04 12:00,wholesaler_1,wholesaler,0,,,,,,138.31,6.1,,,,,,,78,hitl
24,2026-06-04 12:00,retail_1,retail,0,,,,,,,,51.16,30.0,0.0,0.0,14.48,0.0,78,hitl
25,2026-06-04 12:15,supplier_1,supplier,0,865.06,,,,,,,,,,,,,78,hitl
25,2026-06-04 12:15,farm_1,farm,0,,731.0,0.0204,,,,,,,,,,,78,hitl
25,2026-06-04 12:15,slaughterhouse_1,slaughterhouse,0,,,,499.0,390.53,,,,,,,,,78,hitl
25,2026-06-04 12:15,wholesaler_1,wholesaler,0,,,,,,160.73,6.1,,,,,,,78,hitl
