tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-03-04 06:00,supplier_1,supplier,0,913.49,,,,,,,,,,,,,32,hitl
0,2026-03-04 06:00,farm_1,farm,0,,748.0,0.0217,,,,,,,,,,,32,hitl
0,2026-03-04 06:00,slaughterhouse_1,slaughterhouse,0,,,,382.0,250.51,,,,,,,,,32,hitl
0,2026-03-04 06:00,wholesaler_1,wholesaler,0,,,,,,173.28,6.5,,,,,,,32,hitl
0,2026-03-04 06:00,retail_1,retail,0,,,,,,,,85.04,30.0,0.0,0.0,3.17,0.0,32,hitl
1,2026-03-04 06:15,supplier_1,supplier,0,912.25,,,,,,,,,,,,,32,hitl
1,2026-03-04 06:15,farm_1,farm,0,,748.0,0.0217,,,,,,,,,,,32,hitl
1,2026-03-04 06:15,slaughterhouse_1,slaughterhouse,0,,,,382.0,261.72,,,,,,,,,32,hitl
1,2026-03-04 06:15,wholesaler_1,wholesaler,0,,,,,,194.5,6.5,,,,,,,32,hitl
1,2026-03-04 06:15,retail_1,retail,0,,,,,,,,92.18,30.0,0.0,0.0,3.17,0.0,32,hitl
2,2026-03-04 06:30,supplier_1,supplier,0,911.4,,,,,,,,,,,,,32,hitl
2,2026-03-04 06:30,farm_1,farm,0,,748.0,0.0217,,,,,,,,,,,32,hitl
2,2026-03-04 06:30,slaughterhouse_1,slaughterhouse,0,,,,382.0,272.8,,,,,,,,,32,hitl
2,2026-03-04 06:30,wholesaler_1,wholesaler,0,,,,,,191.65,6.5,,,,,,,32,hitl
2,2026-03-04 06:30,retail_1,retail,0,,,,,,,,91.47,30.0,0.0,0.0,3.17,0.0,32,hitl
3,2026-03-04 06:45,supplier_1,supplier,0,910.76,,,,,,,,,,,,,32,hitl
3,2026-03-04 06:45,farm_1,farm,0,,748.0,0.0217,,,,,,,,,,,32,hitl
3,2026-03-04 06:45,slaughterhouse_1,slaughterhouse,0,,,,382.0,282.6,,,,,,,,,32,hitl
3,2026-03-04 06:45,wholesaler_1,wholesaler,0,,,,,,189.38,6.5,,,,,,,32,hitl
3,2026-03-04 06:45,retail_1,retail,0,,,,,,,,90.63,30.0,0.0,0.0,3.17,0.0,32,hitl
4,2026-03-04 07:00,supplier_1,supplier,0,909.78,,,,,,,,,,,,,32,hitl
4,2026-03-04 07:00,farm_1,farm,0,,748.0,0.0217,,,,,,,,,,,32,hitl
4,2026-03-04 07:00,slaughterhouse_1,slaughterhouse,0,,,,382.0,293.06,,,,,,,,,32,hitl
4,2026-03-04 07:00,wholesaler_1,wholesaler,0,,,,,,179.03,6.5,,,,,,,32,hitl
4,2026-03-04 07:00,retail_1,retail,0,,,,,,,,89.86,30.0,0.0,0.0,3.17,0.0,32,hitl
5,2026-03-04 07:15,supplier_1,supplier,0,908.77,,,,,,,,,,,,,32,hitl
5,2026-03-04 07:15,farm_1,farm,0,,748.0,0.0217,,,,,,,,,,,32,hitl
5,2026-03-04 07:15,slaughterhouse_1,slaughterhouse,0,,,,382.0,304.51,,,,,,,,,32,hitl
5,2026-03-04 07:15,wholesaler_1,wholesaler,0,,,,,,176.62,6.5,,,,,,,32,hitl
