tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-01-05 06:00,supplier_1,supplier,0,912.48,,,,,,,,,,,,,3,hitl
0,2026-01-05 06:00,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
0,2026-01-05 06:00,slaughterhouse_1,slaughterhouse,0,,,,410.0,231.98,,,,,,,,,3,hitl
0,2026-01-05 06:00,wholesaler_1,wholesaler,0,,,,,,159.35,13.8,,,,,,,3,hitl
0,2026-01-05 06:00,retail_1,retail,0,,,,,,,,88.43,30.0,0.0,0.0,14.48,0.0,3,hitl
1,2026-01-05 06:15,supplier_1,supplier,0,911.66,,,,,,,,,,,,,3,hitl
1,2026-01-05 06:15,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
1,2026-01-05 06:15,slaughterhouse_1,slaughterhouse,0,,,,410.0,243.26,,,,,,,,,3,hitl
1,2026-01-05 06:15,wholesaler_1,wholesaler,0,,,,,,181.03,13.8,,,,,,,3,hitl
1,2026-01-05 06:15,retail_1,retail,0,,,,,,,,92.93,30.0,0.0,0.0,14.48,0.0,3,hitl
2,2026-01-05 06:30,supplier_1,supplier,0,911.05,,,,,,,,,,,,,3,hitl
2,2026-01-05 06:30,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
2,2026-01-05 06:30,slaughterhouse_1,slaughterhouse,0,,,,410.0,254.54,,,,,,,,,3,hitl
2,2026-01-05 06:30,wholesaler_1,wholesaler,0,,,,,,178.43,13.8,,,,,,,3,hitl
2,2026-01-05 06:30,retail_1,retail,0,,,,,,,,89.34,30.0,0.0,0.0,14.48,0.0,3,hitl
3,2026-01-05 06:45,supplier_1,supplier,0,909.96,,,,,,,,,,,,,3,hitl
3,2026-01-05 06:45,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
3,2026-01-05 06:45,slaughterhouse_1,slaughterhouse,0,,,,410.0,265.83,,,,,,,,,3,hitl
3,2026-01-05 06:45,wholesaler_1,wholesaler,0,,,,,,176.65,13.8,,,,,,,3,hitl
3,2026-01-05 06:45,retail_1,retail,0,,,,,,,,85.8,30.0,0.0,0.0,14.48,0.0,3,hitl
4,2026-01-05 07:00,supplier_1,supplier,0,909.33,,,,,,,,,,,,,3,hitl
4,2026-01-05 07:00,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
4,2026-01-05 07:00,slaughterhouse_1,slaughterhouse,0,,,,410.0,276.44,,,,,,,,,3,hitl
4,2026-01-05 07:00,wholesaler_1,wholesaler,0,,,,,,166.83,13.8,,,,,,,3,hitl
4,2026-01-05 07:00,retail_1,retail,0,,,,,,,,82.14,30.0,0.0,0.0,14.48,0.0,3,hitl
5,2026-01-05 07:15,supplier_1,supplier,0,908.17,,,,,,,,,,,,,3,hitl
5,2026-01-05 07:15,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
5,2026-01-05 07:15,slaughterhouse_1,slaughterhouse,0,,,,410.0,287.96,,,,,,,,,3,hitl
5,2026-01-05 07:15,wholesaler_1,wholesaler,0,,,,,,164.83,13.8,,,,,,,3,hitl
5,2026-01-05 07:15,retail_1,retail,0,,,,,,,,86.62,30.0,0.0,0.0,14.48,0.0,3,hitl
6,2026-01-05 07:30,supplier_1,supplier,0,907.27,,,,,,,,,,,,,3,hitl
6,2026-01-05 07:30,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
6,2026-01-05 07:30,slaughterhouse_1,slaughterhouse,0,,,,410.0,298.68,,,,,,,,,3,hitl
6,2026-01-05 07:30,wholesaler_1,wholesaler,0,,,,,,162.15,13.8,,,,,,,3,hitl
6,2026-01-05 07:30,retail_1,retail,0,,,,,,,,83.4,30.0,0.0,0.0,14.48,0.0,3,hitl
7,2026-01-05 07:45,supplier_1,supplier,0,906.16,,,,,,,,,,,,,3,hitl
7,2026-01-05 07:45,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
7,2026-01-05 07:45,slaughterhouse_1,slaughterhouse,0,,,,410.0,310.56,,,,,,,,,3,hitl
7,2026-01-05 07:45,wholesaler_1,wholesaler,0,,,,,,160.26,13.8,,,,,,,3,hitl
7,2026-01-05 07:45,retail_1,retail,0,,,,,,,,79.54,30.0,0.0,0.0,14.48,0.0,3,hitl
8,2026-01-05 08:00,supplier_1,supplier,0,905.37,,,,,,,,,,,,,3,hitl
8,2026-01-05 08:00,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
8,2026-01-05 08:00,slaughterhouse_1,slaughterhouse,0,,,,410.0,298.77,,,,,,,,,3,hitl
8,2026-01-05 08:00,wholesaler_1,wholesaler,0,,,,,,149.38,13.8,,,,,,,3,hitl
8,2026-01-05 08:00,retail_1,retail,0,,,,,,,,76.21,30.0,0.0,0.0,14.48,0.0,3,hitl
9,2026-01-05 08:15,supplier_1,supplier,0,904.53,,,,,,,,,,,,,3,hitl
9,2026-01-05 08:15,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
9,2026-01-05 08:15,slaughterhouse_1,slaughterhouse,0,,,,410.0,310.5,,,,,,,,,3,hitl
9,2026-01-05 08:15,wholesaler_1,wholesaler,0,,,,,,170.86,13.8,,,,,,,3,hitl
9,2026-01-05 08:15,retail_1,retail,0,,,,,,,,80.23,30.0,0.0,0.0,14.48,0.0,3,hitl
10,2026-01-05 08:30,supplier_1,supplier,0,903.72,,,,,,,,,,,,,3,hitl
10,2026-01-05 08:30,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
10,2026-01-05 08:30,slaughterhouse_1,slaughterhouse,0,,,,410.0,321.02,,,,,,,,,3,hitl
10,2026-01-05 08:30,wholesaler_1,wholesaler,0,,,,,,168.8,13.8,,,,,,,3,hitl
10,2026-01-05 08:30,retail_1,retail,0,,,,,,,,76.21,30.0,0.0,0.0,14.48,0.0,3,hitl
11,2026-01-05 08:45,supplier_1,supplier,0,902.64,,,,,,,,,,,,,3,hitl
11,2026-01-05 08:45,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
11,2026-01-05 08:45,slaughterhouse_1,slaughterhouse,0,,,,410.0,332.43,,,,,,,,,3,hitl
11,2026-01-05 08:45,wholesaler_1,wholesaler,0,,,,,,166.21,13.8,,,,,,,3,hitl
11,2026-01-05 08:45,retail_1,retail,0,,,,,,,,72.69,30.0,0.0,0.0,14.48,0.0,3,hitl
12,2026-01-05 09:00,supplier_1,supplier,0,901.15,,,,,,,,,,,,,3,hitl
12,2026-01-05 09:00,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
12,2026-01-05 09:00,slaughterhouse_1,slaughterhouse,0,,,,410.0,343.15,,,,,,,,,3,hitl
12,2026-01-05 09:00,wholesaler_1,wholesaler,0,,,,,,155.35,13.8,,,,,,,3,hitl
12,2026-01-05 09:00,retail_1,retail,0,,,,,,,,69.45,30.0,0.0,0.0,14.48,0.0,3,hitl
13,2026-01-05 09:15,supplier_1,supplier,0,900.56,,,,,,,,,,,,,3,hitl
13,2026-01-05 09:15,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
13,2026-01-05 09:15,slaughterhouse_1,slaughterhouse,0,,,,410.0,353.61,,,,,,,,,3,hitl
13,2026-01-05 09:15,wholesaler_1,wholesaler,0,,,,,,152.82,13.8,,,,,,,3,hitl
13,2026-01-05 09:15,retail_1,retail,0,,,,,,,,73.93,30.0,0.0,0.0,14.48,0.0,3,hitl
14,2026-01-05 09:30,supplier_1,supplier,0,899.35,,,,,,,,,,,,,3,hitl
14,2026-01-05 09:30,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
14,2026-01-05 09:30,slaughterhouse_1,slaughterhouse,0,,,,410.0,365.77,,,,,,,,,3,hitl
14,2026-01-05 09:30,wholesaler_1,wholesaler,0,,,,,,151.2,13.8,,,,,,,3,hitl
14,2026-01-05 09:30,retail_1,retail,0,,,,,,,,70.21,30.0,0.0,0.0,14.48,0.0,3,hitl
15,2026-01-05 09:45,supplier_1,supplier,0,898.25,,,,,,,,,,,,,3,hitl
15,2026-01-05 09:45,farm_1,farm,0,,775.0,0.0264,,,,,,,,,,,3,hitl
15,2026-01-05 09:45,slaughterhouse_1,slaughterhouse,0,,,,410.0,376.85,,,,,,,,,3,hitl
15,2026-01-05 09:45,wholesaler_1,wholesaler,0,,,,,,149.68,13.8,,,,,,,3,hitl
15,2026-01-05 09:45,retail_1,retail,0,,,,,,,,66.3,30.0,0.0,0.0,14.48,0.0,3,hitl
