tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-05-27 06:00,supplier_1,supplier,0,925.75,,,,,,,,,,,,,74,hitl
0,2026-05-27 06:00,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
0,2026-05-27 06:00,slaughterhouse_1,slaughterhouse,0,,,,493.0,280.02,,,,,,,,,74,hitl
0,2026-05-27 06:00,wholesaler_1,wholesaler,0,,,,,,160.54,11.4,,,,,,,74,hitl
0,2026-05-27 06:00,retail_1,retail,0,,,,,,,,85.04,30.0,0.0,0.0,3.17,0.0,74,hitl
1,2026-05-27 06:15,supplier_1,supplier,0,924.43,,,,,,,,,,,,,74,hitl
1,2026-05-27 06:15,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
1,2026-05-27 06:15,slaughterhouse_1,slaughterhouse,0,,,,493.0,294.65,,,,,,,,,74,hitl
1,2026-05-27 06:15,wholesaler_1,wholesaler,0,,,,,,182.27,11.4,,,,,,,74,hitl
1,2026-05-27 06:15,retail_1,retail,0,,,,,,,,92.16,30.0,0.0,0.0,3.17,0.0,74,hitl
2,2026-05-27 06:30,supplier_1,supplier,0,923.48,,,,,,,,,,,,,74,hitl
2,2026-05-27 06:30,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
2,2026-05-27 06:30,slaughterhouse_1,slaughterhouse,0,,,,493.0,308.74,,,,,,,,,74,hitl
2,2026-05-27 06:30,wholesaler_1,wholesaler,0,,,,,,179.81,11.4,,,,,,,74,hitl
2,2026-05-27 06:30,retail_1,retail,0,,,,,,,,91.28,30.0,0.0,0.0,3.17,0.0,74,hitl
3,2026-05-27 06:45,supplier_1,supplier,0,922.85,,,,,,,,,,,,,74,hitl
3,2026-05-27 06:45,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
3,2026-05-27 06:45,slaughterhouse_1,slaughterhouse,0,,,,493.0,322.89,,,,,,,,,74,hitl
3,2026-05-27 06:45,wholesaler_1,wholesaler,0,,,,,,177.49,11.4,,,,,,,74,hitl
3,2026-05-27 06:45,retail_1,retail,0,,,,,,,,90.5,30.0,0.0,0.0,3.17,0.0,74,hitl
4,2026-05-27 07:00,supplier_1,supplier,0,921.41,,,,,,,,,,,,,74,hitl
4,2026-05-27 07:00,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
4,2026-05-27 07:00,slaughterhouse_1,slaughterhouse,0,,,,493.0,335.84,,,,,,,,,74,hitl
4,2026-05-27 07:00,wholesaler_1,wholesaler,0,,,,,,167.7,11.4,,,,,,,74,hitl
4,2026-05-27 07:00,retail_1,retail,0,,,,,,,,89.73,30.0,0.0,0.0,3.17,0.0,74,hitl
5,2026-05-27 07:15,supplier_1,supplier,0,920.48,,,,,,,,,,,,,74,hitl
5,2026-05-27 07:15,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
5,2026-05-27 07:15,slaughterhouse_1,slaughterhouse,0,,,,493.0,348.96,,,,,,,,,74,hitl
5,2026-05-27 07:15,wholesaler_1,wholesaler,0,,,,,,165.52,11.4,,,,,,,74,hitl
5,2026-05-27 07:15,retail_1,retail,0,,,,,,,,96.91,30.0,0.0,0.0,3.17,0.0,74,hitl
6,2026-05-27 07:30,supplier_1,supplier,0,919.47,,,,,,,,,,,,,74,hitl
6,2026-05-27 07:30,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
6,2026-05-27 07:30,slaughterhouse_1,slaughterhouse,0,,,,493.0,362.11,,,,,,,,,74,hitl
6,2026-05-27 07:30,wholesaler_1,wholesaler,0,,,,,,163.19,11.4,,,,,,,74,hitl
6,2026-05-27 07:30,retail_1,retail,0,,,,,,,,96.09,30.0,0.0,0.0,3.17,0.0,74,hitl
7,2026-05-27 07:45,supplier_1,supplier,0,917.99,,,,,,,,,,,,,74,hitl
7,2026-05-27 07:45,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
7,2026-05-27 07:45,slaughterhouse_1,slaughterhouse,0,,,,493.0,375.45,,,,,,,,,74,hitl
7,2026-05-27 07:45,wholesaler_1,wholesaler,0,,,,,,160.25,11.4,,,,,,,74,hitl
7,2026-05-27 07:45,retail_1,retail,0,,,,,,,,95.3,30.0,0.0,0.0,3.17,0.0,74,hitl
8,2026-05-27 08:00,supplier_1,supplier,0,917.47,,,,,,,,,,,,,74,hitl
8,2026-05-27 08:00,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
8,2026-05-27 08:00,slaughterhouse_1,slaughterhouse,0,,,,493.0,365.68,,,,,,,,,74,hitl
8,2026-05-27 08:00,wholesaler_1,wholesaler,0,,,,,,149.59,11.4,,,,,,,74,hitl
8,2026-05-27 08:00,retail_1,retail,0,,,,,,,,94.55,30.0,0.0,0.0,3.17,0.0,74,hitl
9,2026-05-27 08:15,supplier_1,supplier,0,916.67,,,,,,,,,,,,,74,hitl
9,2026-05-27 08:15,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
9,2026-05-27 08:15,slaughterhouse_1,slaughterhouse,0,,,,493.0,378.29,,,,,,,,,74,hitl
9,2026-05-27 08:15,wholesaler_1,wholesaler,0,,,,,,170.78,11.4,,,,,,,74,hitl
9,2026-05-27 08:15,retail_1,retail,0,,,,,,,,101.74,30.0,0.0,0.0,3.17,0.0,74,hitl
10,2026-05-27 08:30,supplier_1,supplier,0,915.85,,,,,,,,,,,,,74,hitl
10,2026-05-27 08:30,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,74,hitl
10,2026-05-27 08:30,slaughterhouse_1,slaughterhouse,0,,,,493.0,392.13,,,,,,,,,74,hitl
10,2026-05-27 08:30,wholesaler_1,wholesaler,0,,,,,,168.2,11.4,,,,,,,74,hitl
10,2026-05-27 08:30,retail_1,retail,0,,,,,,,,101.02,30.0,0.0,0.0,3.17,0.0,74,hitl
