tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-06-16 06:00,supplier_1,supplier,0,906.4,,,,,,,,,,,,,84,hitl
0,2026-06-16 06:00,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
0,2026-06-16 06:00,slaughterhouse_1,slaughterhouse,0,,,,489.0,272.19,,,,,,,,,84,hitl
0,2026-06-16 06:00,wholesaler_1,wholesaler,0,,,,,,158.04,10.3,,,,,,,84,hitl
0,2026-06-16 06:00,retail_1,retail,0,,,,,,,,82.49,30.0,0.0,0.0,3.58,0.0,84,hitl
1,2026-06-16 06:15,supplier_1,supplier,0,905.8,,,,,,,,,,,,,84,hitl
1,2026-06-16 06:15,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
1,2026-06-16 06:15,slaughterhouse_1,slaughterhouse,0,,,,489.0,286.56,,,,,,,,,84,hitl
1,2026-06-16 06:15,wholesaler_1,wholesaler,0,,,,,,179.94,10.3,,,,,,,84,hitl
1,2026-06-16 06:15,retail_1,retail,0,,,,,,,,89.54,30.0,0.0,0.0,3.58,0.0,84,hitl
2,2026-06-16 06:30,supplier_1,supplier,0,905.13,,,,,,,,,,,,,84,hitl
2,2026-06-16 06:30,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
2,2026-06-16 06:30,slaughterhouse_1,slaughterhouse,0,,,,489.0,299.14,,,,,,,,,84,hitl
2,2026-06-16 06:30,wholesaler_1,wholesaler,0,,,,,,177.15,10.3,,,,,,,84,hitl
2,2026-06-16 06:30,retail_1,retail,0,,,,,,,,88.63,30.0,0.0,0.0,3.58,0.0,84,hitl
3,2026-06-16 06:45,supplier_1,supplier,0,903.75,,,,,,,,,,,,,84,hitl
3,2026-06-16 06:45,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
3,2026-06-16 06:45,slaughterhouse_1,slaughterhouse,0,,,,489.0,311.92,,,,,,,,,84,hitl
3,2026-06-16 06:45,wholesaler_1,wholesaler,0,,,,,,175.27,10.3,,,,,,,84,hitl
3,2026-06-16 06:45,retail_1,retail,0,,,,,,,,87.8,30.0,0.0,0.0,3.58,0.0,84,hitl
4,2026-06-16 07:00,supplier_1,supplier,0,902.45,,,,,,,,,,,,,84,hitl
4,2026-06-16 07:00,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
4,2026-06-16 07:00,slaughterhouse_1,slaughterhouse,0,,,,489.0,326.14,,,,,,,,,84,hitl
4,2026-06-16 07:00,wholesaler_1,wholesaler,0,,,,,,164.49,10.3,,,,,,,84,hitl
4,2026-06-16 07:00,retail_1,retail,0,,,,,,,,86.95,30.0,0.0,0.0,3.58,0.0,84,hitl
5,2026-06-16 07:15,supplier_1,supplier,0,901.82,,,,,,,,,,,,,84,hitl
5,2026-06-16 07:15,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
5,2026-06-16 07:15,slaughterhouse_1,slaughterhouse,0,,,,489.0,340.53,,,,,,,,,84,hitl
5,2026-06-16 07:15,wholesaler_1,wholesaler,0,,,,,,162.46,10.3,,,,,,,84,hitl
5,2026-06-16 07:15,retail_1,retail,0,,,,,,,,94.0,30.0,0.0,0.0,3.58,0.0,84,hitl
6,2026-06-16 07:30,supplier_1,supplier,0,900.92,,,,,,,,,,,,,84,hitl
6,2026-06-16 07:30,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
6,2026-06-16 07:30,slaughterhouse_1,slaughterhouse,0,,,,489.0,354.97,,,,,,,,,84,hitl
6,2026-06-16 07:30,wholesaler_1,wholesaler,0,,,,,,160.67,10.3,,,,,,,84,hitl
6,2026-06-16 07:30,retail_1,retail,0,,,,,,,,93.05,30.0,0.0,0.0,3.58,0.0,84,hitl
7,2026-06-16 07:45,supplier_1,supplier,0,900.32,,,,,,,,,,,,,84,hitl
7,2026-06-16 07:45,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
7,2026-06-16 07:45,slaughterhouse_1,slaughterhouse,0,,,,489.0,369.64,,,,,,,,,84,hitl
7,2026-06-16 07:45,wholesaler_1,wholesaler,0,,,,,,158.36,10.3,,,,,,,84,hitl
7,2026-06-16 07:45,retail_1,retail,0,,,,,,,,92.17,30.0,0.0,0.0,3.58,0.0,84,hitl
8,2026-06-16 08:00,supplier_1,supplier,0,899.76,,,,,,,,,,,,,84,hitl
8,2026-06-16 08:00,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
8,2026-06-16 08:00,slaughterhouse_1,slaughterhouse,0,,,,489.0,358.74,,,,,,,,,84,hitl
8,2026-06-16 08:00,wholesaler_1,wholesaler,0,,,,,,147.79,10.3,,,,,,,84,hitl
8,2026-06-16 08:00,retail_1,retail,0,,,,,,,,91.28,30.0,0.0,0.0,3.58,0.0,84,hitl
9,2026-06-16 08:15,supplier_1,supplier,0,898.9,,,,,,,,,,,,,84,hitl
9,2026-06-16 08:15,farm_1,farm,0,,756.0,0.0226,,,,,,,,,,,84,hitl
9,2026-06-16 08:15,slaughterhouse_1,slaughterhouse,0,,,,489.0,371.21,,,,,,,,,84,hitl
