tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-03-08 06:00,supplier_1,supplier,0,879.38,,,,,,,,,,,,,34,hitl
0,2026-03-08 06:00,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,34,hitl
0,2026-03-08 06:00,slaughterhouse_1,slaughterhouse,0,,,,489.0,271.3,,,,,,,,,34,hitl
0,2026-03-08 06:00,wholesaler_1,wholesaler,0,,,,,,162.28,6.4,,,,,,,34,hitl
0,2026-03-08 06:00,retail_1,retail,0,,,,,,,,85.07,30.0,0.0,0.0,3.17,0.0,34,hitl
1,2026-03-08 06:15,supplier_1,supplier,0,878.2,,,,,,,,,,,,,34,hitl
1,2026-03-08 06:15,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,34,hitl
1,2026-03-08 06:15,slaughterhouse_1,slaughterhouse,0,,,,489.0,285.17,,,,,,,,,34,hitl
1,2026-03-08 06:15,wholesaler_1,wholesaler,0,,,,,,184.01,6.4,,,,,,,34,hitl
1,2026-03-08 06:15,retail_1,retail,0,,,,,,,,92.36,30.0,0.0,0.0,3.17,0.0,34,hitl
2,2026-03-08 06:30,supplier_1,supplier,0,877.31,,,,,,,,,,,,,34,hitl
2,2026-03-08 06:30,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,34,hitl
2,2026-03-08 06:30,slaughterhouse_1,slaughterhouse,0,,,,489.0,297.94,,,,,,,,,34,hitl
2,2026-03-08 06:30,wholesaler_1,wholesaler,0,,,,,,182.49,6.4,,,,,,,34,hitl
2,2026-03-08 06:30,retail_1,retail,0,,,,,,,,91.58,30.0,0.0,0.0,3.17,0.0,34,hitl
3,2026-03-08 06:45,supplier_1,supplier,0,876.32,,,,,,,,,,,,,34,hitl
3,2026-03-08 06:45,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,34,hitl
3,2026-03-08 06:45,slaughterhouse_1,slaughterhouse,0,,,,489.0,311.64,,,,,,,,,34,hitl
3,2026-03-08 06:45,wholesaler_1,wholesaler,0,,,,,,180.87,6.4,,,,,,,34,hitl
3,2026-03-08 06:45,retail_1,retail,0,,,,,,,,90.81,30.0,0.0,0.0,3.17,0.0,34,hitl
4,2026-03-08 07:00,supplier_1,supplier,0,875.51,,,,,,,,,,,,,34,hitl
4,2026-03-08 07:00,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,34,hitl
4,2026-03-08 07:00,slaughterhouse_1,slaughterhouse,0,,,,489.0,325.43,,,,,,,,,34,hitl
4,2026-03-08 07:00,wholesaler_1,wholesaler,0,,,,,,170.74,6.4,,,,,,,34,hitl
4,2026-03-08 07:00,retail_1,retail,0,,,,,,,,90.05,30.0,0.0,0.0,3.17,0.0,34,hitl
5,2026-03-08 07:15,supplier_1,supplier,0,874.98,,,,,,,,,,,,,34,hitl
5,2026-03-08 07:15,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,34,hitl
5,2026-03-08 07:15,slaughterhouse_1,slaughterhouse,0,,,,489.0,339.78,,,,,,,,,34,hitl
5,2026-03-08 07:15,wholesaler_1,wholesaler,0,,,,,,168.5,6.4,,,,,,,34,hitl
5,2026-03-08 07:15,retail_1,retail,0,,,,,,,,97.31,30.0,0.0,0.0,3.17,0.0,34,hitl
6,2026-03-08 07:30,supplier_1,supplier,0,873.72,,,,,,,,,,,,,34,hitl
