tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-05-11 06:00,supplier_1,supplier,0,871.04,,,,,,,,,,,,,66,hitl
0,2026-05-11 06:00,farm_1,farm,0,,748.0,0.0275,,,,,,,,,,,66,hitl
0,2026-05-11 06:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,295.18,,,,,,,,,66,hitl
0,2026-05-11 06:00,wholesaler_1,wholesaler,0,,,,,,164.29,6.1,,,,,,,66,hitl
0,2026-05-11 06:00,retail_1,retail,0,,,,,,,,85.1,30.0,0.0,0.0,3.17,0.0,66,hitl
1,2026-05-11 06:15,supplier_1,supplier,0,870.47,,,,,,,,,,,,,66,hitl
1,2026-05-11 06:15,farm_1,farm,0,,748.0,0.0275,,,,,,,,,,,66,hitl
1,2026-05-11 06:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,309.74,,,,,,,,,66,hitl
1,2026-05-11 06:15,wholesaler_1,wholesaler,0,,,,,,185.45,6.1,,,,,,,66,hitl
1,2026-05-11 06:15,retail_1,retail,0,,,,,,,,92.39,30.0,0.0,0.0,3.17,0.0,66,hitl
2,2026-05-11 06:30,supplier_1,supplier,0,869.62,,,,,,,,,,,,,66,hitl
2,2026-05-11 06:30,farm_1,farm,0,,748.0,0.0275,,,,,,,,,,,66,hitl
2,2026-05-11 06:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,324.73,,,,,,,,,66,hitl
2,2026-05-11 06:30,wholesaler_1,wholesaler,0,,,,,,183.82,6.1,,,,,,,66,hitl
2,2026-05-11 06:30,retail_1,retail,0,,,,,,,,91.66,30.0,0.0,0.0,3.17,0.0,66,hitl
3,2026-05-11 06:45,supplier_1,supplier,0,868.6,,,,,,,,,,,,,66,hitl
3,2026-05-11 06:45,farm_1,farm,0,,748.0,0.0275,,,,,,,,,,,66,hitl
3,2026-05-11 06:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,337.59,,,,,,,,,66,hitl
3,2026-05-11 06:45,wholesaler_1,wholesaler,0,,,,,,181.41,6.1,,,,,,,66,hitl
3,2026-05-11 06:45,retail_1,retail,0,,,,,,,,90.79,30.0,0.0,0.0,3.17,0.0,66,hitl
4,2026-05-11 07:00,supplier_1,supplier,0,867.15,,,,,,,,,,,,,66,hitl
4,2026-05-11 07:00,farm_1,farm,0,,748.0,0.0275,,,,,,,,,,,66,hitl
4,2026-05-11 07:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,350.71,,,,,,,,,66,hitl
4,2026-05-11 07:00,wholesaler_1,wholesaler,0,,,,,,171.33,6.1,,,,,,,66,hitl
4,2026-05-11 07:00,retail_1,retail,0,,,,,,,,90.08,30.0,0.0,0.0,3.17,0.0,66,hitl
5,2026-05-11 07:15,supplier_1,supplier,0,866.6,,,,,,,,,,,,,66,hitl
5,2026-05-11 07:15,farm_1,farm,0,,748.0,0.0275,,,,,,,,,,,66,hitl
5,2026-05-11 07:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,365.02,,,,,,,,,66,hitl
5,2026-05-11 07:15,wholesaler_1,wholesaler,0,,,,,,168.92,6.1,,,,,,,66,hitl
5,2026-05-11 07:15,retail_1,retail,0,,,,,,,,97.35,30.0,0.0,0.0,3.17,0.0,66,hitl
6,2026-05-11 07:30,supplier_1,supplier,0,866.06,,,,,,,,,,,,,66,hitl
6,2026-05-11 07:30,farm_1,farm,0,,748.0,0.0275,,,,,,,,,,,66,hitl
6,2026-05-11 07:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,379.96,,,,,,,,,66,hitl
6,2026-05-11 07:30,wholesaler_1,wholesaler,0,,,,,,165.97,6.1,,,,,,,66,hitl
6,2026-05-11 07:30,retail_1,retail,0,,,,,,,,96.47,30.0,0.0,0.0,3.17,0.0,66,hitl
7,2026-05-11 07:45,supplier_1,supplier,0,865.5,,,,,,,,,,,,,66,hitl
7,2026-05-11 07:45,farm_1,farm,0,,748.0,0.0275,,,,,,,,,,,66,hitl
7,2026-05-11 07:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,392.73,,,,,,,,,66,hitl
7,2026-05-11 07:45,wholesaler_1,wholesaler,0,,,,,,164.38,6.1,,,,,,,66,hitl
7,2026-05-11 07:45,retail_1,retail,0,,,,,,,,95.69,30.0,0.0,0.0,3.17,0.0,66,hitl
8,2026-05-11 08:00,supplier_1,supplier,0,864.8,,,,,,,,,,,,,66,hitl
