tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-04-21 06:00,supplier_1,supplier,0,925.99,,,,,,,,,,,,,56,hitl
0,2026-04-21 06:00,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
0,2026-04-21 06:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,278.29,,,,,,,,,56,hitl
0,2026-04-21 06:00,wholesaler_1,wholesaler,0,,,,,,157.32,10.3,,,,,,,56,hitl
0,2026-04-21 06:00,retail_1,retail,0,,,,,,,,80.44,30.0,0.0,0.0,11.61,0.0,56,hitl
1,2026-04-21 06:15,supplier_1,supplier,0,924.66,,,,,,,,,,,,,56,hitl
1,2026-04-21 06:15,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
1,2026-04-21 06:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,292.38,,,,,,,,,56,hitl
1,2026-04-21 06:15,wholesaler_1,wholesaler,0,,,,,,178.54,10.3,,,,,,,56,hitl
1,2026-04-21 06:15,retail_1,retail,0,,,,,,,,85.47,30.0,0.0,0.0,11.61,0.0,56,hitl
2,2026-04-21 06:30,supplier_1,supplier,0,924.02,,,,,,,,,,,,,56,hitl
2,2026-04-21 06:30,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
2,2026-04-21 06:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,306.07,,,,,,,,,56,hitl
2,2026-04-21 06:30,wholesaler_1,wholesaler,0,,,,,,176.24,10.3,,,,,,,56,hitl
2,2026-04-21 06:30,retail_1,retail,0,,,,,,,,82.44,30.0,0.0,0.0,11.61,0.0,56,hitl
3,2026-04-21 06:45,supplier_1,supplier,0,922.64,,,,,,,,,,,,,56,hitl
3,2026-04-21 06:45,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
3,2026-04-21 06:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,319.41,,,,,,,,,56,hitl
3,2026-04-21 06:45,wholesaler_1,wholesaler,0,,,,,,174.53,10.3,,,,,,,56,hitl
3,2026-04-21 06:45,retail_1,retail,0,,,,,,,,79.2,30.0,0.0,0.0,11.61,0.0,56,hitl
4,2026-04-21 07:00,supplier_1,supplier,0,921.4,,,,,,,,,,,,,56,hitl
4,2026-04-21 07:00,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
4,2026-04-21 07:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,333.71,,,,,,,,,56,hitl
4,2026-04-21 07:00,wholesaler_1,wholesaler,0,,,,,,164.82,10.3,,,,,,,56,hitl
4,2026-04-21 07:00,retail_1,retail,0,,,,,,,,76.02,30.0,0.0,0.0,11.61,0.0,56,hitl
5,2026-04-21 07:15,supplier_1,supplier,0,920.77,,,,,,,,,,,,,56,hitl
5,2026-04-21 07:15,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
5,2026-04-21 07:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,346.65,,,,,,,,,56,hitl
5,2026-04-21 07:15,wholesaler_1,wholesaler,0,,,,,,161.98,10.3,,,,,,,56,hitl
5,2026-04-21 07:15,retail_1,retail,0,,,,,,,,81.28,30.0,0.0,0.0,11.61,0.0,56,hitl
6,2026-04-21 07:30,supplier_1,supplier,0,919.92,,,,,,,,,,,,,56,hitl
6,2026-04-21 07:30,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
6,2026-04-21 07:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,360.86,,,,,,,,,56,hitl
6,2026-04-21 07:30,wholesaler_1,wholesaler,0,,,,,,159.36,10.3,,,,,,,56,hitl
6,2026-04-21 07:30,retail_1,retail,0,,,,,,,,78.22,30.0,0.0,0.0,11.61,0.0,56,hitl
7,2026-04-21 07:45,supplier_1,supplier,0,918.61,,,,,,,,,,,,,56,hitl
7,2026-04-21 07:45,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
7,2026-04-21 07:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,374.88,,,,,,,,,56,hitl
7,2026-04-21 07:45,wholesaler_1,wholesaler,0,,,,,,156.77,10.3,,,,,,,56,hitl
7,2026-04-21 07:45,retail_1,retail,0,,,,,,,,75.61,30.0,0.0,0.0,11.61,0.0,56,hitl
8,2026-04-21 08:00,supplier_1,supplier,0,917.43,,,,,,,,,,,,,56,hitl
8,2026-04-21 08:00,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
8,2026-04-21 08:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,364.22,,,,,,,,,56,hitl
8,2026-04-21 08:00,wholesaler_1,wholesaler,0,,,,,,146.2,10.3,,,,,,,56,hitl
8,2026-04-21 08:00,retail_1,retail,0,,,,,,,,72.55,30.0,0.0,0.0,11.61,0.0,56,hitl
9,2026-04-21 08:15,supplier_1,supplier,0,916.45,,,,,,,,,,,,,56,hitl
9,2026-04-21 08:15,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
9,2026-04-21 08:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,377.27,,,,,,,,,56,hitl
9,2026-04-21 08:15,wholesaler_1,wholesaler,0,,,,,,167.41,10.3,,,,,,,56,hitl
9,2026-04-21 08:15,retail_1,retail,0,,,,,,,,77.42,30.0,0.0,0.0,11.61,0.0,56,hitl
10,2026-04-21 08:30,supplier_1,supplier,0,915.49,,,,,,,,,,,,,56,hitl
10,2026-04-21 08:30,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
10,2026-04-21 08:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,390.82,,,,,,,,,56,hitl
10,2026-04-21 08:30,wholesaler_1,wholesaler,0,,,,,,165.46,10.3,,,,,,,56,hitl
10,2026-04-21 08:30,retail_1,retail,0,,,,,,,,74.69,30.0,0.0,0.0,11.61,0.0,56,hitl
11,2026-04-21 08:45,supplier_1,supplier,0,914.75,,,,,,,,,,,,,56,hitl
11,2026-04-21 08:45,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
11,2026-04-21 08:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
11,2026-04-21 08:45,wholesaler_1,wholesaler,0,,,,,,162.87,10.3,,,,,,,56,hitl
11,2026-04-21 08:45,retail_1,retail,0,,,,,,,,71.84,30.0,0.0,0.0,11.61,0.0,56,hitl
12,2026-04-21 09:00,supplier_1,supplier,0,913.98,,,,,,,,,,,,,56,hitl
12,2026-04-21 09:00,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
12,2026-04-21 09:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
12,2026-04-21 09:00,wholesaler_1,wholesaler,0,,,,,,152.96,10.3,,,,,,,56,hitl
12,2026-04-21 09:00,retail_1,retail,0,,,,,,,,68.66,30.0,0.0,0.0,11.61,0.0,56,hitl
13,2026-04-21 09:15,supplier_1,supplier,0,912.72,,,,,,,,,,,,,56,hitl
13,2026-04-21 09:15,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
13,2026-04-21 09:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
13,2026-04-21 09:15,wholesaler_1,wholesaler,0,,,,,,151.4,10.3,,,,,,,56,hitl
13,2026-04-21 09:15,retail_1,retail,0,,,,,,,,73.89,30.0,0.0,0.0,11.61,0.0,56,hitl
14,2026-04-21 09:30,supplier_1,supplier,0,911.38,,,,,,,,,,,,,56,hitl
14,2026-04-21 09:30,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
14,2026-04-21 09:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
14,2026-04-21 09:30,wholesaler_1,wholesaler,0,,,,,,148.71,10.3,,,,,,,56,hitl
14,2026-04-21 09:30,retail_1,retail,0,,,,,,,,70.9,30.0,0.0,0.0,11.61,0.0,56,hitl
15,2026-04-21 09:45,supplier_1,supplier,0,910.65,,,,,,,,,,,,,56,hitl
15,2026-04-21 09:45,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
15,2026-04-21 09:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
15,2026-04-21 09:45,wholesaler_1,wholesaler,0,,,,,,146.97,10.3,,,,,,,56,hitl
15,2026-04-21 09:45,retail_1,retail,0,,,,,,,,67.99,30.0,0.0,0.0,11.61,0.0,56,hitl
16,2026-04-21 10:00,supplier_1,supplier,0,909.99,,,,,,,,,,,,,56,hitl
16,2026-04-21 10:00,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
16,2026-04-21 10:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,376.0,,,,,,,,,56,hitl
16,2026-04-21 10:00,wholesaler_1,wholesaler,0,,,,,,136.86,10.3,,,,,,,56,hitl
16,2026-04-21 10:00,retail_1,retail,0,,,,,,,,64.76,30.0,0.0,0.0,11.61,0.0,56,hitl
17,2026-04-21 10:15,supplier_1,supplier,0,908.93,,,,,,,,,,,,,56,hitl
17,2026-04-21 10:15,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
17,2026-04-21 10:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,389.92,,,,,,,,,56,hitl
17,2026-04-21 10:15,wholesaler_1,wholesaler,0,,,,,,159.14,10.3,,,,,,,56,hitl
17,2026-04-21 10:15,retail_1,retail,0,,,,,,,,70.2,30.0,0.0,0.0,11.61,0.0,56,hitl
18,2026-04-21 10:30,supplier_1,supplier,0,907.92,,,,,,,,,,,,,56,hitl
18,2026-04-21 10:30,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
18,2026-04-21 10:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
18,2026-04-21 10:30,wholesaler_1,wholesaler,0,,,,,,157.02,10.3,,,,,,,56,hitl
18,2026-04-21 10:30,retail_1,retail,0,,,,,,,,67.3,30.0,0.0,0.0,11.61,0.0,56,hitl
19,2026-04-21 10:45,supplier_1,supplier,0,906.9,,,,,,,,,,,,,56,hitl
19,2026-04-21 10:45,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
19,2026-04-21 10:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
19,2026-04-21 10:45,wholesaler_1,wholesaler,0,,,,,,154.27,10.3,,,,,,,56,hitl
19,2026-04-21 10:45,retail_1,retail,0,,,,,,,,64.53,30.0,0.0,0.0,11.61,0.0,56,hitl
20,2026-04-21 11:00,supplier_1,supplier,0,905.63,,,,,,,,,,,,,56,hitl
20,2026-04-21 11:00,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
20,2026-04-21 11:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
20,2026-04-21 11:00,wholesaler_1,wholesaler,0,,,,,,144.06,10.3,,,,,,,56,hitl
20,2026-04-21 11:00,retail_1,retail,0,,,,,,,,61.52,30.0,0.0,0.0,11.61,0.0,56,hitl
21,2026-04-21 11:15,supplier_1,supplier,0,904.17,,,,,,,,,,,,,56,hitl
21,2026-04-21 11:15,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
21,2026-04-21 11:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
21,2026-04-21 11:15,wholesaler_1,wholesaler,0,,,,,,141.67,10.3,,,,,,,56,hitl
21,2026-04-21 11:15,retail_1,retail,0,,,,,,,,66.34,30.0,0.0,0.0,11.61,0.0,56,hitl
22,2026-04-21 11:30,supplier_1,supplier,0,903.32,,,,,,,,,,,,,56,hitl
22,2026-04-21 11:30,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
22,2026-04-21 11:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
22,2026-04-21 11:30,wholesaler_1,wholesaler,0,,,,,,139.86,10.3,,,,,,,56,hitl
22,2026-04-21 11:30,retail_1,retail,0,,,,,,,,63.47,30.0,0.0,0.0,11.61,0.0,56,hitl
23,2026-04-21 11:45,supplier_1,supplier,0,902.21,,,,,,,,,,,,,56,hitl
23,2026-04-21 11:45,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
23,2026-04-21 11:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
23,2026-04-21 11:45,wholesaler_1,wholesaler,0,,,,,,136.87,10.3,,,,,,,56,hitl
23,2026-04-21 11:45,retail_1,retail,0,,,,,,,,60.31,30.0,0.0,0.0,11.61,0.0,56,hitl
24,2026-04-21 12:00,supplier_1,supplier,0,900.89,,,,,,,,,,,,,56,hitl
24,2026-04-21 12:00,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
24,2026-04-21 12:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,376.0,,,,,,,,,56,hitl
24,2026-04-21 12:00,wholesaler_1,wholesaler,0,,,,,,126.16,10.3,,,,,,,56,hitl
24,2026-04-21 12:00,retail_1,retail,0,,,,,,,,57.46,30.0,0.0,0.0,11.61,0.0,56,hitl
25,2026-04-21 12:15,supplier_1,supplier,0,900.3,,,,,,,,,,,,,56,hitl
25,2026-04-21 12:15,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
25,2026-04-21 12:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,389.15,,,,,,,,,56,hitl
25,2026-04-21 12:15,wholesaler_1,wholesaler,0,,,,,,147.51,10.3,,,,,,,56,hitl
25,2026-04-21 12:15,retail_1,retail,0,,,,,,,,62.65,30.0,0.0,0.0,11.61,0.0,56,hitl
26,2026-04-21 12:30,supplier_1,supplier,0,899.32,,,,,,,,,,,,,56,hitl
26,2026-04-21 12:30,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
26,2026-04-21 12:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
26,2026-04-21 12:30,wholesaler_1,wholesaler,0,,,,,,145.39,10.3,,,,,,,56,hitl
26,2026-04-21 12:30,retail_1,retail,0,,,,,,,,59.93,30.0,0.0,0.0,11.61,0.0,56,hitl
27,2026-04-21 12:45,supplier_1,supplier,0,898.19,,,,,,,,,,,,,56,hitl
27,2026-04-21 12:45,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
27,2026-04-21 12:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
27,2026-04-21 12:45,wholesaler_1,wholesaler,0,,,,,,143.54,10.3,,,,,,,56,hitl
27,2026-04-21 12:45,retail_1,retail,0,,,,,,,,57.19,30.0,0.0,0.0,11.61,0.0,56,hitl
28,2026-04-21 13:00,supplier_1,supplier,0,896.8,,,,,,,,,,,,,56,hitl
28,2026-04-21 13:00,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
28,2026-04-21 13:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
28,2026-04-21 13:00,wholesaler_1,wholesaler,0,,,,,,133.55,10.3,,,,,,,56,hitl
28,2026-04-21 13:00,retail_1,retail,0,,,,,,,,54.07,30.0,0.0,0.0,11.61,0.0,56,hitl
29,2026-04-21 13:15,supplier_1,supplier,0,895.42,,,,,,,,,,,,,56,hitl
29,2026-04-21 13:15,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
29,2026-04-21 13:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
29,2026-04-21 13:15,wholesaler_1,wholesaler,0,,,,,,131.31,10.3,,,,,,,56,hitl
29,2026-04-21 13:15,retail_1,retail,0,,,,,,,,59.43,30.0,0.0,0.0,11.61,0.0,56,hitl
30,2026-04-21 13:30,supplier_1,supplier,0,894.84,,,,,,,,,,,,,56,hitl
30,2026-04-21 13:30,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
30,2026-04-21 13:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
30,2026-04-21 13:30,wholesaler_1,wholesaler,0,,,,,,129.67,10.3,,,,,,,56,hitl
30,2026-04-21 13:30,retail_1,retail,0,,,,,,,,56.5,30.0,0.0,0.0,11.61,0.0,56,hitl
31,2026-04-21 13:45,supplier_1,supplier,0,893.97,,,,,,,,,,,,,56,hitl
31,2026-04-21 13:45,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
31,2026-04-21 13:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
31,2026-04-21 13:45,wholesaler_1,wholesaler,0,,,,,,127.84,10.3,,,,,,,56,hitl
31,2026-04-21 13:45,retail_1,retail,0,,,,,,,,53.3,30.0,0.0,0.0,11.61,0.0,56,hitl
32,2026-04-21 14:00,supplier_1,supplier,0,893.0,,,,,,,,,,,,,56,hitl
32,2026-04-21 14:00,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
32,2026-04-21 14:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,376.0,,,,,,,,,56,hitl
32,2026-04-21 14:00,wholesaler_1,wholesaler,0,,,,,,117.92,10.3,,,,,,,56,hitl
32,2026-04-21 14:00,retail_1,retail,0,,,,,,,,50.07,30.0,0.0,0.0,11.61,0.0,56,hitl
33,2026-04-21 14:15,supplier_1,supplier,0,892.48,,,,,,,,,,,,,56,hitl
33,2026-04-21 14:15,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
33,2026-04-21 14:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,390.9,,,,,,,,,56,hitl
33,2026-04-21 14:15,wholesaler_1,wholesaler,0,,,,,,139.47,10.3,,,,,,,56,hitl
33,2026-04-21 14:15,retail_1,retail,0,,,,,,,,55.15,30.0,0.0,0.0,11.61,0.0,56,hitl
34,2026-04-21 14:30,supplier_1,supplier,0,891.34,,,,,,,,,,,,,56,hitl
34,2026-04-21 14:30,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
34,2026-04-21 14:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
34,2026-04-21 14:30,wholesaler_1,wholesaler,0,,,,,,137.75,10.3,,,,,,,56,hitl
34,2026-04-21 14:30,retail_1,retail,0,,,,,,,,51.95,30.0,0.0,0.0,11.61,0.0,56,hitl
35,2026-04-21 14:45,supplier_1,supplier,0,890.72,,,,,,,,,,,,,56,hitl
35,2026-04-21 14:45,farm_1,farm,0,,769.0,0.0227,,,,,,,,,,,56,hitl
35,2026-04-21 14:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,56,hitl
35,2026-04-21 14:45,wholesaler_1,wholesaler,0,,,,,,136.17,10.3,,,,,,,56,hitl
35,2026-04-21 14:45,retail_1,retail,0,,,,,,,,48.93,30.0,0.0,0.0,11.61,0.0,56,hitl
36,2026-04-21 15:00,supplier_1,supplier,0,889.89,,,,,,,,,,,,,56,hitl
36,2026-04-21 15:00,farm_1,farm,1,,769.0,0.0227,,,,,,,,,,,56,hitl
36,2026-04-21 15:00,slaughterhouse_1,slaughterhouse,0,,,,400.0,400.0,,,,,,,,,56,hitl
36,2026-04-21 15:00,wholesaler_1,wholesaler,0,,,,,,126.62,10.3,,,,,,,56,hitl
36,2026-04-21 15:00,retail_1,retail,0,,,,,,,,46.22,30.0,0.0,0.0,11.61,8.0,56,hitl
37,2026-04-21 15:15,supplier_1,supplier,0,889.09,,,,,,,,,,,,,56,hitl
37,2026-04-21 15:15,farm_1,farm,1,,769.0,0.0227,,,,,,,,,,,56,hitl
37,2026-04-21 15:15,slaughterhouse_1,slaughterhouse,0,,,,400.0,400.0,,,,,,,,,56,hitl
37,2026-04-21 15:15,wholesaler_1,wholesaler,0,,,,,,123.87,10.3,,,,,,,56,hitl
37,2026-04-21 15:15,retail_1,retail,0,,,,,,,,51.15,30.0,0.0,0.0,11.61,8.0,56,hitl
38,2026-04-21 15:30,supplier_1,supplier,0,887.85,,,,,,,,,,,,,56,hitl
38,2026-04-21 15:30,farm_1,farm,1,,769.0,0.0227,,,,,,,,,,,56,hitl
38,2026-04-21 15:30,slaughterhouse_1,slaughterhouse,0,,,,400.0,400.0,,,,,,,,,56,hitl
38,2026-04-21 15:30,wholesaler_1,wholesaler,0,,,,,,122.06,10.3,,,,,,,56,hitl
