tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-04-03 06:00,supplier_1,supplier,0,925.35,,,,,,,,,,,,,47,hitl
0,2026-04-03 06:00,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
0,2026-04-03 06:00,slaughterhouse_1,slaughterhouse,0,,,,358.0,226.47,,,,,,,,,47,hitl
0,2026-04-03 06:00,wholesaler_1,wholesaler,0,,,,,,173.97,6.5,,,,,,,47,hitl
0,2026-04-03 06:00,retail_1,retail,0,,,,,,,,87.64,30.0,0.0,0.0,2.8,0.0,47,hitl
1,2026-04-03 06:15,supplier_1,supplier,0,924.5,,,,,,,,,,,,,47,hitl
1,2026-04-03 06:15,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
1,2026-04-03 06:15,slaughterhouse_1,slaughterhouse,0,,,,358.0,236.37,,,,,,,,,47,hitl
1,2026-04-03 06:15,wholesaler_1,wholesaler,0,,,,,,195.37,6.5,,,,,,,47,hitl
1,2026-04-03 06:15,retail_1,retail,0,,,,,,,,95.0,30.0,0.0,0.0,2.8,0.0,47,hitl
2,2026-04-03 06:30,supplier_1,supplier,0,923.9,,,,,,,,,,,,,47,hitl
2,2026-04-03 06:30,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
2,2026-04-03 06:30,slaughterhouse_1,slaughterhouse,0,,,,358.0,245.94,,,,,,,,,47,hitl
2,2026-04-03 06:30,wholesaler_1,wholesaler,0,,,,,,192.69,6.5,,,,,,,47,hitl
2,2026-04-03 06:30,retail_1,retail,0,,,,,,,,94.29,30.0,0.0,0.0,2.8,0.0,47,hitl
3,2026-04-03 06:45,supplier_1,supplier,0,923.3,,,,,,,,,,,,,47,hitl
3,2026-04-03 06:45,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
3,2026-04-03 06:45,slaughterhouse_1,slaughterhouse,0,,,,358.0,255.14,,,,,,,,,47,hitl
3,2026-04-03 06:45,wholesaler_1,wholesaler,0,,,,,,190.18,6.5,,,,,,,47,hitl
3,2026-04-03 06:45,retail_1,retail,0,,,,,,,,93.65,30.0,0.0,0.0,2.8,0.0,47,hitl
4,2026-04-03 07:00,supplier_1,supplier,0,922.28,,,,,,,,,,,,,47,hitl
4,2026-04-03 07:00,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
4,2026-04-03 07:00,slaughterhouse_1,slaughterhouse,0,,,,358.0,264.28,,,,,,,,,47,hitl
4,2026-04-03 07:00,wholesaler_1,wholesaler,0,,,,,,180.65,6.5,,,,,,,47,hitl
4,2026-04-03 07:00,retail_1,retail,0,,,,,,,,93.0,30.0,0.0,0.0,2.8,0.0,47,hitl
5,2026-04-03 07:15,supplier_1,supplier,0,920.9,,,,,,,,,,,,,47,hitl
5,2026-04-03 07:15,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
5,2026-04-03 07:15,slaughterhouse_1,slaughterhouse,0,,,,358.0,274.96,,,,,,,,,47,hitl
5,2026-04-03 07:15,wholesaler_1,wholesaler,0,,,,,,178.92,6.5,,,,,,,47,hitl
5,2026-04-03 07:15,retail_1,retail,0,,,,,,,,100.23,30.0,0.0,0.0,2.8,0.0,47,hitl
6,2026-04-03 07:30,supplier_1,supplier,0,920.04,,,,,,,,,,,,,47,hitl
6,2026-04-03 07:30,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
6,2026-04-03 07:30,slaughterhouse_1,slaughterhouse,0,,,,358.0,285.17,,,,,,,,,47,hitl
6,2026-04-03 07:30,wholesaler_1,wholesaler,0,,,,,,176.51,6.5,,,,,,,47,hitl
6,2026-04-03 07:30,retail_1,retail,0,,,,,,,,99.47,30.0,0.0,0.0,2.8,0.0,47,hitl
7,2026-04-03 07:45,supplier_1,supplier,0,919.08,,,,,,,,,,,,,47,hitl
7,2026-04-03 07:45,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
7,2026-04-03 07:45,slaughterhouse_1,slaughterhouse,0,,,,358.0,295.06,,,,,,,,,47,hitl
7,2026-04-03 07:45,wholesaler_1,wholesaler,0,,,,,,174.06,6.5,,,,,,,47,hitl
7,2026-04-03 07:45,retail_1,retail,0,,,,,,,,98.69,30.0,0.0,0.0,2.8,0.0,47,hitl
8,2026-04-03 08:00,supplier_1,supplier,0,918.2,,,,,,,,,,,,,47,hitl
8,2026-04-03 08:00,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
8,2026-04-03 08:00,slaughterhouse_1,slaughterhouse,0,,,,358.0,280.69,,,,,,,,,47,hitl
8,2026-04-03 08:00,wholesaler_1,wholesaler,0,,,,,,164.71,6.5,,,,,,,47,hitl
8,2026-04-03 08:00,retail_1,retail,0,,,,,,,,97.95,30.0,0.0,0.0,2.8,0.0,47,hitl
9,2026-04-03 08:15,supplier_1,supplier,0,917.33,,,,,,,,,,,,,47,hitl
9,2026-04-03 08:15,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
9,2026-04-03 08:15,slaughterhouse_1,slaughterhouse,0,,,,358.0,290.29,,,,,,,,,47,hitl
9,2026-04-03 08:15,wholesaler_1,wholesaler,0,,,,,,186.99,6.5,,,,,,,47,hitl
9,2026-04-03 08:15,retail_1,retail,0,,,,,,,,104.27,30.0,0.0,0.0,2.8,0.0,47,hitl
10,2026-04-03 08:30,supplier_1,supplier,0,916.47,,,,,,,,,,,,,47,hitl
10,2026-04-03 08:30,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
10,2026-04-03 08:30,slaughterhouse_1,slaughterhouse,0,,,,358.0,300.23,,,,,,,,,47,hitl
10,2026-04-03 08:30,wholesaler_1,wholesaler,0,,,,,,185.46,6.5,,,,,,,47,hitl
10,2026-04-03 08:30,retail_1,retail,0,,,,,,,,103.57,30.0,0.0,0.0,2.8,0.0,47,hitl
11,2026-04-03 08:45,supplier_1,supplier,0,915.66,,,,,,,,,,,,,47,hitl
11,2026-04-03 08:45,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
11,2026-04-03 08:45,slaughterhouse_1,slaughterhouse,0,,,,358.0,309.51,,,,,,,,,47,hitl
11,2026-04-03 08:45,wholesaler_1,wholesaler,0,,,,,,182.51,6.5,,,,,,,47,hitl
11,2026-04-03 08:45,retail_1,retail,0,,,,,,,,102.83,30.0,0.0,0.0,2.8,0.0,47,hitl
12,2026-04-03 09:00,supplier_1,supplier,0,915.11,,,,,,,,,,,,,47,hitl
12,2026-04-03 09:00,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
12,2026-04-03 09:00,slaughterhouse_1,slaughterhouse,0,,,,358.0,320.03,,,,,,,,,47,hitl
12,2026-04-03 09:00,wholesaler_1,wholesaler,0,,,,,,177.2,6.5,,,,,,,47,hitl
12,2026-04-03 09:00,retail_1,retail,0,,,,,,,,102.15,30.0,0.0,0.0,2.8,0.0,47,hitl
13,2026-04-03 09:15,supplier_1,supplier,0,913.87,,,,,,,,,,,,,47,hitl
13,2026-04-03 09:15,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
13,2026-04-03 09:15,slaughterhouse_1,slaughterhouse,0,,,,358.0,330.06,,,,,,,,,47,hitl
13,2026-04-03 09:15,wholesaler_1,wholesaler,0,,,,,,175.08,6.5,,,,,,,47,hitl
13,2026-04-03 09:15,retail_1,retail,0,,,,,,,,104.32,30.0,0.0,0.0,2.8,0.0,47,hitl
14,2026-04-03 09:30,supplier_1,supplier,0,912.95,,,,,,,,,,,,,47,hitl
14,2026-04-03 09:30,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
14,2026-04-03 09:30,slaughterhouse_1,slaughterhouse,0,,,,358.0,339.29,,,,,,,,,47,hitl
14,2026-04-03 09:30,wholesaler_1,wholesaler,0,,,,,,173.58,6.5,,,,,,,47,hitl
14,2026-04-03 09:30,retail_1,retail,0,,,,,,,,103.56,30.0,0.0,0.0,2.8,0.0,47,hitl
15,2026-04-03 09:45,supplier_1,supplier,0,911.85,,,,,,,,,,,,,47,hitl
15,2026-04-03 09:45,farm_1,farm,0,,744.0,0.022,,,,,,,,,,,47,hitl
15,2026-04-03 09:45,slaughterhouse_1,slaughterhouse,0,,,,358.0,349.23,,,,,,,,,47,hitl
15,2026-04-03 09:45,wholesaler_1,wholesaler,0,,,,,,171.38,6.5,,,,,,,47,hitl
15,2026-04-03 09:45,retail_1,retail,0,,,,,,,,102.85,30.0,0.0,0.0,2.8,0.0,47,hitl
