tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-06-10 06:00,supplier_1,supplier,0,910.57,,,,,,,,,,,,,81,hitl
0,2026-06-10 06:00,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
0,2026-06-10 06:00,slaughterhouse_1,slaughterhouse,0,,,,366.0,231.43,,,,,,,,,81,hitl
0,2026-06-10 06:00,wholesaler_1,wholesaler,0,,,,,,163.1,6.1,,,,,,,81,hitl
0,2026-06-10 06:00,retail_1,retail,0,,,,,,,,85.03,30.0,0.0,0.0,3.17,0.0,81,hitl
1,2026-06-10 06:15,supplier_1,supplier,0,909.3,,,,,,,,,,,,,81,hitl
1,2026-06-10 06:15,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
1,2026-06-10 06:15,slaughterhouse_1,slaughterhouse,0,,,,366.0,241.77,,,,,,,,,81,hitl
1,2026-06-10 06:15,wholesaler_1,wholesaler,0,,,,,,185.21,6.1,,,,,,,81,hitl
1,2026-06-10 06:15,retail_1,retail,0,,,,,,,,92.24,30.0,0.0,0.0,3.17,0.0,81,hitl
2,2026-06-10 06:30,supplier_1,supplier,0,908.54,,,,,,,,,,,,,81,hitl
2,2026-06-10 06:30,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
2,2026-06-10 06:30,slaughterhouse_1,slaughterhouse,0,,,,366.0,252.59,,,,,,,,,81,hitl
2,2026-06-10 06:30,wholesaler_1,wholesaler,0,,,,,,182.76,6.1,,,,,,,81,hitl
2,2026-06-10 06:30,retail_1,retail,0,,,,,,,,91.51,30.0,0.0,0.0,3.17,0.0,81,hitl
3,2026-06-10 06:45,supplier_1,supplier,0,907.87,,,,,,,,,,,,,81,hitl
3,2026-06-10 06:45,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
3,2026-06-10 06:45,slaughterhouse_1,slaughterhouse,0,,,,366.0,262.33,,,,,,,,,81,hitl
3,2026-06-10 06:45,wholesaler_1,wholesaler,0,,,,,,179.79,6.1,,,,,,,81,hitl
3,2026-06-10 06:45,retail_1,retail,0,,,,,,,,90.71,30.0,0.0,0.0,3.17,0.0,81,hitl
4,2026-06-10 07:00,supplier_1,supplier,0,906.5,,,,,,,,,,,,,81,hitl
4,2026-06-10 07:00,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
4,2026-06-10 07:00,slaughterhouse_1,slaughterhouse,0,,,,366.0,272.17,,,,,,,,,81,hitl
4,2026-06-10 07:00,wholesaler_1,wholesaler,0,,,,,,169.67,6.1,,,,,,,81,hitl
4,2026-06-10 07:00,retail_1,retail,0,,,,,,,,89.89,30.0,0.0,0.0,3.17,0.0,81,hitl
5,2026-06-10 07:15,supplier_1,supplier,0,905.07,,,,,,,,,,,,,81,hitl
5,2026-06-10 07:15,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
5,2026-06-10 07:15,slaughterhouse_1,slaughterhouse,0,,,,366.0,283.02,,,,,,,,,81,hitl
5,2026-06-10 07:15,wholesaler_1,wholesaler,0,,,,,,168.09,6.1,,,,,,,81,hitl
5,2026-06-10 07:15,retail_1,retail,0,,,,,,,,97.07,30.0,0.0,0.0,3.17,0.0,81,hitl
6,2026-06-10 07:30,supplier_1,supplier,0,904.01,,,,,,,,,,,,,81,hitl
6,2026-06-10 07:30,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
6,2026-06-10 07:30,slaughterhouse_1,slaughterhouse,0,,,,366.0,293.39,,,,,,,,,81,hitl
6,2026-06-10 07:30,wholesaler_1,wholesaler,0,,,,,,166.41,6.1,,,,,,,81,hitl
6,2026-06-10 07:30,retail_1,retail,0,,,,,,,,96.2,30.0,0.0,0.0,3.17,0.0,81,hitl
7,2026-06-10 07:45,supplier_1,supplier,0,902.69,,,,,,,,,,,,,81,hitl
7,2026-06-10 07:45,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
7,2026-06-10 07:45,slaughterhouse_1,slaughterhouse,0,,,,366.0,303.61,,,,,,,,,81,hitl
7,2026-06-10 07:45,wholesaler_1,wholesaler,0,,,,,,164.8,6.1,,,,,,,81,hitl
7,2026-06-10 07:45,retail_1,retail,0,,,,,,,,95.32,30.0,0.0,0.0,3.17,0.0,81,hitl
8,2026-06-10 08:00,supplier_1,supplier,0,901.72,,,,,,,,,,,,,81,hitl
8,2026-06-10 08:00,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
8,2026-06-10 08:00,slaughterhouse_1,slaughterhouse,0,,,,366.0,289.9,,,,,,,,,81,hitl
8,2026-06-10 08:00,wholesaler_1,wholesaler,0,,,,,,154.22,6.1,,,,,,,81,hitl
8,2026-06-10 08:00,retail_1,retail,0,,,,,,,,94.58,30.0,0.0,0.0,3.17,0.0,81,hitl
9,2026-06-10 08:15,supplier_1,supplier,0,900.57,,,,,,,,,,,,,81,hitl
9,2026-06-10 08:15,farm_1,farm,0,,779.0,0.0217,,,,,,,,,,,81,hitl
9,2026-06-10 08:15,slaughterhouse_1,slaughterhouse,0,,,,366.0,300.69,,,,,,,,,81,hitl
