tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-03-20 06:00,supplier_1,supplier,0,942.34,,,,,,,,,,,,,40,hitl
0,2026-03-20 06:00,farm_1,farm,0,,761.0,0.023,,,,,,,,,,,40,hitl
0,2026-03-20 06:00,slaughterhouse_1,slaughterhouse,0,,,,482.0,313.86,,,,,,,,,40,hitl
0,2026-03-20 06:00,wholesaler_1,wholesaler,0,,,,,,155.62,0.0,,,,,,,40,hitl
0,2026-03-20 06:00,retail_1,retail,0,,,,,,,,82.42,30.0,0.0,0.0,3.58,0.0,40,hitl
1,2026-03-20 06:15,supplier_1,supplier,0,941.23,,,,,,,,,,,,,40,hitl
1,2026-03-20 06:15,farm_1,farm,0,,761.0,0.023,,,,,,,,,,,40,hitl
1,2026-03-20 06:15,slaughterhouse_1,slaughterhouse,0,,,,482.0,326.62,,,,,,,,,40,hitl
1,2026-03-20 06:15,wholesaler_1,wholesaler,0,,,,,,177.84,0.0,,,,,,,40,hitl
1,2026-03-20 06:15,retail_1,retail,0,,,,,,,,89.48,30.0,0.0,0.0,3.58,0.0,40,hitl
2,2026-03-20 06:30,supplier_1,supplier,0,940.26,,,,,,,,,,,,,40,hitl
2,2026-03-20 06:30,farm_1,farm,0,,761.0,0.023,,,,,,,,,,,40,hitl
2,2026-03-20 06:30,slaughterhouse_1,slaughterhouse,0,,,,482.0,339.13,,,,,,,,,40,hitl
2,2026-03-20 06:30,wholesaler_1,wholesaler,0,,,,,,175.8,0.0,,,,,,,40,hitl
2,2026-03-20 06:30,retail_1,retail,0,,,,,,,,88.69,30.0,0.0,0.0,3.58,0.0,40,hitl
3,2026-03-20 06:45,supplier_1,supplier,0,939.52,,,,,,,,,,,,,40,hitl
3,2026-03-20 06:45,farm_1,farm,0,,761.0,0.023,,,,,,,,,,,40,hitl
3,2026-03-20 06:45,slaughterhouse_1,slaughterhouse,0,,,,482.0,351.86,,,,,,,,,40,hitl
