tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-01-07 06:00,supplier_1,supplier,0,971.01,,,,,,,,,,,,,4,hitl
0,2026-01-07 06:00,farm_1,farm,0,,772.0,0.0156,,,,,,,,,,,4,hitl
0,2026-01-07 06:00,slaughterhouse_1,slaughterhouse,0,,,,480.0,283.79,,,,,,,,,4,hitl
0,2026-01-07 06:00,wholesaler_1,wholesaler,0,,,,,,164.01,6.1,,,,,,,4,hitl
0,2026-01-07 06:00,retail_1,retail,0,,,,,,,,80.78,30.0,0.0,0.0,11.61,0.0,4,hitl
1,2026-01-07 06:15,supplier_1,supplier,0,969.51,,,,,,,,,,,,,4,hitl
1,2026-01-07 06:15,farm_1,farm,0,,772.0,0.0156,,,,,,,,,,,4,hitl
1,2026-01-07 06:15,slaughterhouse_1,slaughterhouse,0,,,,480.0,297.7,,,,,,,,,4,hitl
1,2026-01-07 06:15,wholesaler_1,wholesaler,0,,,,,,185.37,6.1,,,,,,,4,hitl
1,2026-01-07 06:15,retail_1,retail,0,,,,,,,,86.01,30.0,0.0,0.0,11.61,0.0,4,hitl
2,2026-01-07 06:30,supplier_1,supplier,0,968.66,,,,,,,,,,,,,4,hitl
2,2026-01-07 06:30,farm_1,farm,0,,772.0,0.0156,,,,,,,,,,,4,hitl
2,2026-01-07 06:30,slaughterhouse_1,slaughterhouse,0,,,,480.0,310.25,,,,,,,,,4,hitl
2,2026-01-07 06:30,wholesaler_1,wholesaler,0,,,,,,182.41,6.1,,,,,,,4,hitl
2,2026-01-07 06:30,retail_1,retail,0,,,,,,,,82.82,30.0,0.0,0.0,11.61,0.0,4,hitl
3,2026-01-07 06:45,supplier_1,supplier,0,967.6,,,,,,,,,,,,,4,hitl
3,2026-01-07 06:45,farm_1,farm,0,,772.0,0.0156,,,,,,,,,,,4,hitl
3,2026-01-07 06:45,slaughterhouse_1,slaughterhouse,0,,,,480.0,324.41,,,,,,,,,4,hitl
3,2026-01-07 06:45,wholesaler_1,wholesaler,0,,,,,,179.9,6.1,,,,,,,4,hitl
3,2026-01-07 06:45,retail_1,retail,0,,,,,,,,79.99,30.0,0.0,0.0,11.61,0.0,4,hitl
4,2026-01-07 07:00,supplier_1,supplier,0,966.59,,,,,,,,,,,,,4,hitl
4,2026-01-07 07:00,farm_1,farm,0,,772.0,0.0156,,,,,,,,,,,4,hitl
4,2026-01-07 07:00,slaughterhouse_1,slaughterhouse,0,,,,480.0,338.65,,,,,,,,,4,hitl
4,2026-01-07 07:00,wholesaler_1,wholesaler,0,,,,,,169.54,6.1,,,,,,,4,hitl
4,2026-01-07 07:00,retail_1,retail,0,,,,,,,,76.97,30.0,0.0,0.0,11.61,0.0,4,hitl
5,2026-01-07 07:15,supplier_1,supplier,0,966.04,,,,,,,,,,,,,4,hitl
5,2026-01-07 07:15,farm_1,farm,0,,772.0,0.0156,,,,,,,,,,,4,hitl
5,2026-01-07 07:15,slaughterhouse_1,slaughterhouse,0,,,,480.0,351.01,,,,,,,,,4,hitl
5,2026-01-07 07:15,wholesaler_1,wholesaler,0,,,,,,167.77,6.1,,,,,,,4,hitl
5,2026-01-07 07:15,retail_1,retail,0,,,,,,,,81.77,30.0,0.0,0.0,11.61,0.0,4,hitl
6,2026-01-07 07:30,supplier_1,supplier,0,964.6,,,,,,,,,,,,,4,hitl
6,2026-01-07 07:30,farm_1,farm,0,,772.0,0.0156,,,,,,,,,,,4,hitl
6,2026-01-07 07:30,slaughterhouse_1,slaughterhouse,0,,,,480.0,364.83,,,,,,,,,4,hitl
6,2026-01-07 07:30,wholesaler_1,wholesaler,0,,,,,,165.58,6.1,,,,,,,4,hitl
6,2026-01-07 07:30,retail_1,retail,0,,,,,,,,78.57,30.0,0.0,0.0,11.61,0.0,4,hitl
7,2026-01-07 07:45,supplier_1,supplier,0,963.69,,,,,,,,,,,,,4,hitl
7,2026-01-07 07:45,farm_1,farm,0,,772.0,0.0156,,,,,,,,,,,4,hitl
