tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-06-26 06:00,supplier_1,supplier,0,971.14,,,,,,,,,,,,,89,hitl
0,2026-06-26 06:00,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
0,2026-06-26 06:00,slaughterhouse_1,slaughterhouse,0,,,,385.0,219.93,,,,,,,,,89,hitl
0,2026-06-26 06:00,wholesaler_1,wholesaler,0,,,,,,155.95,0.0,,,,,,,89,hitl
0,2026-06-26 06:00,retail_1,retail,0,,,,,,,,85.14,30.0,0.0,0.0,3.17,0.0,89,hitl
1,2026-06-26 06:15,supplier_1,supplier,0,969.96,,,,,,,,,,,,,89,hitl
1,2026-06-26 06:15,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
1,2026-06-26 06:15,slaughterhouse_1,slaughterhouse,0,,,,385.0,231.36,,,,,,,,,89,hitl
1,2026-06-26 06:15,wholesaler_1,wholesaler,0,,,,,,177.58,0.0,,,,,,,89,hitl
1,2026-06-26 06:15,retail_1,retail,0,,,,,,,,92.36,30.0,0.0,0.0,3.17,0.0,89,hitl
2,2026-06-26 06:30,supplier_1,supplier,0,968.67,,,,,,,,,,,,,89,hitl
2,2026-06-26 06:30,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
2,2026-06-26 06:30,slaughterhouse_1,slaughterhouse,0,,,,385.0,242.34,,,,,,,,,89,hitl
2,2026-06-26 06:30,wholesaler_1,wholesaler,0,,,,,,174.64,0.0,,,,,,,89,hitl
2,2026-06-26 06:30,retail_1,retail,0,,,,,,,,91.54,30.0,0.0,0.0,3.17,0.0,89,hitl
3,2026-06-26 06:45,supplier_1,supplier,0,967.35,,,,,,,,,,,,,89,hitl
3,2026-06-26 06:45,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
3,2026-06-26 06:45,slaughterhouse_1,slaughterhouse,0,,,,385.0,252.39,,,,,,,,,89,hitl
3,2026-06-26 06:45,wholesaler_1,wholesaler,0,,,,,,172.42,0.0,,,,,,,89,hitl
3,2026-06-26 06:45,retail_1,retail,0,,,,,,,,90.81,30.0,0.0,0.0,3.17,0.0,89,hitl
4,2026-06-26 07:00,supplier_1,supplier,0,966.41,,,,,,,,,,,,,89,hitl
4,2026-06-26 07:00,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
4,2026-06-26 07:00,slaughterhouse_1,slaughterhouse,0,,,,385.0,262.56,,,,,,,,,89,hitl
4,2026-06-26 07:00,wholesaler_1,wholesaler,0,,,,,,161.99,0.0,,,,,,,89,hitl
4,2026-06-26 07:00,retail_1,retail,0,,,,,,,,90.07,30.0,0.0,0.0,3.17,0.0,89,hitl
5,2026-06-26 07:15,supplier_1,supplier,0,964.99,,,,,,,,,,,,,89,hitl
5,2026-06-26 07:15,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
5,2026-06-26 07:15,slaughterhouse_1,slaughterhouse,0,,,,385.0,273.0,,,,,,,,,89,hitl
5,2026-06-26 07:15,wholesaler_1,wholesaler,0,,,,,,160.16,0.0,,,,,,,89,hitl
5,2026-06-26 07:15,retail_1,retail,0,,,,,,,,97.31,30.0,0.0,0.0,3.17,0.0,89,hitl
6,2026-06-26 07:30,supplier_1,supplier,0,964.23,,,,,,,,,,,,,89,hitl
6,2026-06-26 07:30,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
6,2026-06-26 07:30,slaughterhouse_1,slaughterhouse,0,,,,385.0,283.49,,,,,,,,,89,hitl
6,2026-06-26 07:30,wholesaler_1,wholesaler,0,,,,,,157.98,0.0,,,,,,,89,hitl
6,2026-06-26 07:30,retail_1,retail,0,,,,,,,,96.56,30.0,0.0,0.0,3.17,0.0,89,hitl
7,2026-06-26 07:45,supplier_1,supplier,0,963.4,,,,,,,,,,,,,89,hitl
7,2026-06-26 07:45,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
7,2026-06-26 07:45,slaughterhouse_1,slaughterhouse,0,,,,385.0,294.52,,,,,,,,,89,hitl
7,2026-06-26 07:45,wholesaler_1,wholesaler,0,,,,,,155.18,0.0,,,,,,,89,hitl
7,2026-06-26 07:45,retail_1,retail,0,,,,,,,,95.71,30.0,0.0,0.0,3.17,0.0,89,hitl
8,2026-06-26 08:00,supplier_1,supplier,0,962.84,,,,,,,,,,,,,89,hitl
8,2026-06-26 08:00,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
8,2026-06-26 08:00,slaughterhouse_1,slaughterhouse,0,,,,385.0,281.34,,,,,,,,,89,hitl
8,2026-06-26 08:00,wholesaler_1,wholesaler,0,,,,,,144.35,0.0,,,,,,,89,hitl
8,2026-06-26 08:00,retail_1,retail,0,,,,,,,,94.97,30.0,0.0,0.0,3.17,0.0,89,hitl
9,2026-06-26 08:15,supplier_1,supplier,0,962.03,,,,,,,,,,,,,89,hitl
9,2026-06-26 08:15,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
9,2026-06-26 08:15,slaughterhouse_1,slaughterhouse,0,,,,385.0,291.69,,,,,,,,,89,hitl
9,2026-06-26 08:15,wholesaler_1,wholesaler,0,,,,,,165.64,0.0,,,,,,,89,hitl
9,2026-06-26 08:15,retail_1,retail,0,,,,,,,,102.18,30.0,0.0,0.0,3.17,0.0,89,hitl
10,2026-06-26 08:30,supplier_1,supplier,0,960.64,,,,,,,,,,,,,89,hitl
10,2026-06-26 08:30,farm_1,farm,0,,764.0,0.0235,,,,,,,,,,,89,hitl
10,2026-06-26 08:30,slaughterhouse_1,slaughterhouse,0,,,,385.0,303.13,,,,,,,,,89,hitl
10,2026-06-26 08:30,wholesaler_1,wholesaler,0,,,,,,163.68,0.0,,,,,,,89,hitl
