tick,timestamp,tier,rule_id,urgency,urgency_reason,global_pattern,disrupted_nodes,decision,response_time,modification_factor,n_instructions,instructions_summary,rationale,scenario_id
36,2026-03-22 15:00,farm,R4,normal,Gangguan lokal di Farm masih dapat diredam,0|1|0|0|0,farm,modify,1.29,0.783,1,outgoing_orders ×0.80,Farm Manager memodifikasi instruksi (faktor=0.78) — pendekatan lebih konservatif,41
36,2026-03-22 15:00,slaughterhouse,R4,normal,Gangguan lokal di Farm masih dapat diredam,0|1|0|0|0,farm,accept,0.263,1.0,1,processing_capacity ×0.80,"Operations Manager menerima rekomendasi coordinator (R4, urgency=normal)",41
36,2026-03-22 15:00,retail,R4,normal,Gangguan lokal di Farm masih dapat diredam,0|1|0|0|0,farm,accept,0.311,1.0,1,reorder_request +20,"Store Manager menerima rekomendasi coordinator (R4, urgency=normal)",41
72,2026-03-23 00:00,wholesaler,R14,normal,Gangguan di Retail belum menjalar ke upstream,0|0|0|0|1,retail,accept,1.434,1.0,1,reorder_point ×1.10,"Distribution Manager menerima rekomendasi coordinator (R14, urgency=normal)",41
72,2026-03-23 00:00,retail,R14,normal,Gangguan di Retail belum menjalar ke upstream,0|0|0|0|1,retail,accept,0.362,1.0,2,reorder_request +25; demand_estimate ×1.10,"Store Manager menerima rekomendasi coordinator (R14, urgency=normal)",41
72,2026-03-23 00:00,slaughterhouse,R9,high,Gangguan distribusi berdampak langsung pada ketersediaan Retail,0|0|0|1|1,wholesaler|retail,override,0.548,0.55,1,output_stock ×1.15,Operations Manager mengganti instruksi (faktor=0.55) — kebijakan lokal diprioritaskan,41
72,2026-03-23 00:00,wholesaler,R9,high,Gangguan distribusi berdampak langsung pada ketersediaan Retail,0|0|0|1|1,wholesaler|retail,accept,1.029,1.0,2,inventory_level ×1.00; pending_shipments ×0.50,"Distribution Manager menerima rekomendasi coordinator (R9, urgency=high)",41
72,2026-03-23 00:00,retail,R9,high,Gangguan distribusi berdampak langsung pada ketersediaan Retail,0|0|0|1|1,wholesaler|retail,accept,0.241,1.0,2,reorder_request +30; safety_stock ×1.10,"Store Manager menerima rekomendasi coordinator (R9, urgency=high)",41
144,2026-03-23 18:00,slaughterhouse,R9,high,Gangguan distribusi berdampak langsung pada ketersediaan Retail,0|0|0|1|1,wholesaler|retail,accept,0.689,1.0,1,output_stock ×1.15,"Operations Manager menerima rekomendasi coordinator (R9, urgency=high)",41
144,2026-03-23 18:00,wholesaler,R9,high,Gangguan distribusi berdampak langsung pada ketersediaan Retail,0|0|0|1|1,wholesaler|retail,modify,1.19,0.88,2,inventory_level ×1.00; pending_shipments ×0.50,Distribution Manager memodifikasi instruksi (faktor=0.88) — pendekatan lebih konservatif,41
144,2026-03-23 18:00,retail,R9,high,Gangguan distribusi berdampak langsung pada ketersediaan Retail,0|0|0|1|1,wholesaler|retail,accept,0.198,1.0,2,reorder_request +30; safety_stock ×1.10,"Store Manager menerima rekomendasi coordinator (R9, urgency=high)",41
216,2026-03-24 12:00,slaughterhouse,R9,high,Gangguan distribusi berdampak langsung pada ketersediaan Retail,0|0|0|1|1,wholesaler|retail,accept,0.557,1.0,1,output_stock ×1.15,"Operations Manager menerima rekomendasi coordinator (R9, urgency=high)",41
216,2026-03-24 12:00,wholesaler,R9,high,Gangguan distribusi berdampak langsung pada ketersediaan Retail,0|0|0|1|1,wholesaler|retail,accept,0.864,1.0,2,inventory_level ×1.00; pending_shipments ×0.50,"Distribution Manager menerima rekomendasi coordinator (R9, urgency=high)",41
216,2026-03-24 12:00,retail,R9,high,Gangguan distribusi berdampak langsung pada ketersediaan Retail,0|0|0|1|1,wholesaler|retail,override,0.129,0.4,2,reorder_request +30; safety_stock ×1.10,Store Manager mengganti instruksi (faktor=0.40) — kebijakan lokal diprioritaskan,41
