tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-03-16 06:00,supplier_1,supplier,0,902.56,,,,,,,,,,,,,38,hitl
0,2026-03-16 06:00,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
0,2026-03-16 06:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,330.88,,,,,,,,,38,hitl
0,2026-03-16 06:00,wholesaler_1,wholesaler,0,,,,,,158.04,3.7,,,,,,,38,hitl
0,2026-03-16 06:00,retail_1,retail,0,,,,,,,,82.37,30.0,0.0,0.0,3.58,0.0,38,hitl
1,2026-03-16 06:15,supplier_1,supplier,0,901.12,,,,,,,,,,,,,38,hitl
1,2026-03-16 06:15,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
1,2026-03-16 06:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,344.92,,,,,,,,,38,hitl
1,2026-03-16 06:15,wholesaler_1,wholesaler,0,,,,,,179.21,3.7,,,,,,,38,hitl
1,2026-03-16 06:15,retail_1,retail,0,,,,,,,,89.37,30.0,0.0,0.0,3.58,0.0,38,hitl
2,2026-03-16 06:30,supplier_1,supplier,0,900.1,,,,,,,,,,,,,38,hitl
2,2026-03-16 06:30,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
2,2026-03-16 06:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,359.56,,,,,,,,,38,hitl
2,2026-03-16 06:30,wholesaler_1,wholesaler,0,,,,,,176.79,3.7,,,,,,,38,hitl
2,2026-03-16 06:30,retail_1,retail,0,,,,,,,,88.45,30.0,0.0,0.0,3.58,0.0,38,hitl
3,2026-03-16 06:45,supplier_1,supplier,0,898.69,,,,,,,,,,,,,38,hitl
3,2026-03-16 06:45,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
3,2026-03-16 06:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,373.19,,,,,,,,,38,hitl
3,2026-03-16 06:45,wholesaler_1,wholesaler,0,,,,,,174.31,3.7,,,,,,,38,hitl
3,2026-03-16 06:45,retail_1,retail,0,,,,,,,,87.51,30.0,0.0,0.0,3.58,0.0,38,hitl
4,2026-03-16 07:00,supplier_1,supplier,0,897.89,,,,,,,,,,,,,38,hitl
4,2026-03-16 07:00,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
4,2026-03-16 07:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,388.16,,,,,,,,,38,hitl
4,2026-03-16 07:00,wholesaler_1,wholesaler,0,,,,,,164.68,3.7,,,,,,,38,hitl
4,2026-03-16 07:00,retail_1,retail,0,,,,,,,,86.62,30.0,0.0,0.0,3.58,0.0,38,hitl
5,2026-03-16 07:15,supplier_1,supplier,0,896.99,,,,,,,,,,,,,38,hitl
5,2026-03-16 07:15,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
5,2026-03-16 07:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,38,hitl
5,2026-03-16 07:15,wholesaler_1,wholesaler,0,,,,,,163.17,3.7,,,,,,,38,hitl
5,2026-03-16 07:15,retail_1,retail,0,,,,,,,,93.76,30.0,0.0,0.0,3.58,0.0,38,hitl
6,2026-03-16 07:30,supplier_1,supplier,0,895.64,,,,,,,,,,,,,38,hitl
6,2026-03-16 07:30,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
6,2026-03-16 07:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,38,hitl
6,2026-03-16 07:30,wholesaler_1,wholesaler,0,,,,,,161.46,3.7,,,,,,,38,hitl
6,2026-03-16 07:30,retail_1,retail,0,,,,,,,,92.97,30.0,0.0,0.0,3.58,0.0,38,hitl
7,2026-03-16 07:45,supplier_1,supplier,0,894.96,,,,,,,,,,,,,38,hitl
7,2026-03-16 07:45,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
7,2026-03-16 07:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,38,hitl
7,2026-03-16 07:45,wholesaler_1,wholesaler,0,,,,,,159.04,3.7,,,,,,,38,hitl
7,2026-03-16 07:45,retail_1,retail,0,,,,,,,,92.08,30.0,0.0,0.0,3.58,0.0,38,hitl
8,2026-03-16 08:00,supplier_1,supplier,0,894.21,,,,,,,,,,,,,38,hitl
8,2026-03-16 08:00,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
8,2026-03-16 08:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,376.0,,,,,,,,,38,hitl
8,2026-03-16 08:00,wholesaler_1,wholesaler,0,,,,,,148.48,3.7,,,,,,,38,hitl
8,2026-03-16 08:00,retail_1,retail,0,,,,,,,,91.12,30.0,0.0,0.0,3.58,0.0,38,hitl
9,2026-03-16 08:15,supplier_1,supplier,0,893.27,,,,,,,,,,,,,38,hitl
9,2026-03-16 08:15,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
9,2026-03-16 08:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,388.84,,,,,,,,,38,hitl
9,2026-03-16 08:15,wholesaler_1,wholesaler,0,,,,,,169.97,3.7,,,,,,,38,hitl
9,2026-03-16 08:15,retail_1,retail,0,,,,,,,,98.3,30.0,0.0,0.0,3.58,0.0,38,hitl
10,2026-03-16 08:30,supplier_1,supplier,0,891.85,,,,,,,,,,,,,38,hitl
10,2026-03-16 08:30,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
10,2026-03-16 08:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,38,hitl
10,2026-03-16 08:30,wholesaler_1,wholesaler,0,,,,,,167.97,3.7,,,,,,,38,hitl
10,2026-03-16 08:30,retail_1,retail,0,,,,,,,,97.42,30.0,0.0,0.0,3.58,0.0,38,hitl
11,2026-03-16 08:45,supplier_1,supplier,0,891.21,,,,,,,,,,,,,38,hitl
11,2026-03-16 08:45,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
11,2026-03-16 08:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,38,hitl
11,2026-03-16 08:45,wholesaler_1,wholesaler,0,,,,,,166.08,3.7,,,,,,,38,hitl
11,2026-03-16 08:45,retail_1,retail,0,,,,,,,,96.62,30.0,0.0,0.0,3.58,0.0,38,hitl
12,2026-03-16 09:00,supplier_1,supplier,0,890.43,,,,,,,,,,,,,38,hitl
12,2026-03-16 09:00,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
12,2026-03-16 09:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,38,hitl
12,2026-03-16 09:00,wholesaler_1,wholesaler,0,,,,,,155.7,3.7,,,,,,,38,hitl
12,2026-03-16 09:00,retail_1,retail,0,,,,,,,,95.67,30.0,0.0,0.0,3.58,0.0,38,hitl
13,2026-03-16 09:15,supplier_1,supplier,0,889.73,,,,,,,,,,,,,38,hitl
13,2026-03-16 09:15,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
13,2026-03-16 09:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,38,hitl
13,2026-03-16 09:15,wholesaler_1,wholesaler,0,,,,,,153.59,3.7,,,,,,,38,hitl
13,2026-03-16 09:15,retail_1,retail,0,,,,,,,,102.74,30.0,0.0,0.0,3.58,0.0,38,hitl
14,2026-03-16 09:30,supplier_1,supplier,0,888.66,,,,,,,,,,,,,38,hitl
14,2026-03-16 09:30,farm_1,farm,0,,799.0,0.0255,,,,,,,,,,,38,hitl
14,2026-03-16 09:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,38,hitl
14,2026-03-16 09:30,wholesaler_1,wholesaler,0,,,,,,151.88,3.7,,,,,,,38,hitl
