tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-05-21 06:00,supplier_1,supplier,0,871.43,,,,,,,,,,,,,71,hitl
0,2026-05-21 06:00,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,71,hitl
0,2026-05-21 06:00,slaughterhouse_1,slaughterhouse,0,,,,370.0,229.05,,,,,,,,,71,hitl
0,2026-05-21 06:00,wholesaler_1,wholesaler,0,,,,,,159.5,13.8,,,,,,,71,hitl
0,2026-05-21 06:00,retail_1,retail,0,,,,,,,,85.13,30.0,0.0,0.0,3.17,0.0,71,hitl
1,2026-05-21 06:15,supplier_1,supplier,0,870.87,,,,,,,,,,,,,71,hitl
1,2026-05-21 06:15,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,71,hitl
1,2026-05-21 06:15,slaughterhouse_1,slaughterhouse,0,,,,370.0,239.43,,,,,,,,,71,hitl
1,2026-05-21 06:15,wholesaler_1,wholesaler,0,,,,,,180.78,13.8,,,,,,,71,hitl
1,2026-05-21 06:15,retail_1,retail,0,,,,,,,,92.37,30.0,0.0,0.0,3.17,0.0,71,hitl
2,2026-05-21 06:30,supplier_1,supplier,0,869.9,,,,,,,,,,,,,71,hitl
2,2026-05-21 06:30,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,71,hitl
2,2026-05-21 06:30,slaughterhouse_1,slaughterhouse,0,,,,370.0,249.23,,,,,,,,,71,hitl
2,2026-05-21 06:30,wholesaler_1,wholesaler,0,,,,,,178.11,13.8,,,,,,,71,hitl
2,2026-05-21 06:30,retail_1,retail,0,,,,,,,,91.52,30.0,0.0,0.0,3.17,0.0,71,hitl
3,2026-05-21 06:45,supplier_1,supplier,0,868.67,,,,,,,,,,,,,71,hitl
3,2026-05-21 06:45,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,71,hitl
3,2026-05-21 06:45,slaughterhouse_1,slaughterhouse,0,,,,370.0,259.89,,,,,,,,,71,hitl
3,2026-05-21 06:45,wholesaler_1,wholesaler,0,,,,,,176.34,13.8,,,,,,,71,hitl
3,2026-05-21 06:45,retail_1,retail,0,,,,,,,,90.74,30.0,0.0,0.0,3.17,0.0,71,hitl
4,2026-05-21 07:00,supplier_1,supplier,0,867.19,,,,,,,,,,,,,71,hitl
