tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-04-09 06:00,supplier_1,supplier,0,932.6,,,,,,,,,,,,,50,hitl
0,2026-04-09 06:00,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
0,2026-04-09 06:00,slaughterhouse_1,slaughterhouse,0,,,,386.0,218.98,,,,,,,,,50,hitl
0,2026-04-09 06:00,wholesaler_1,wholesaler,0,,,,,,160.35,11.4,,,,,,,50,hitl
0,2026-04-09 06:00,retail_1,retail,0,,,,,,,,82.47,30.0,0.0,0.0,3.58,0.0,50,hitl
1,2026-04-09 06:15,supplier_1,supplier,0,931.97,,,,,,,,,,,,,50,hitl
1,2026-04-09 06:15,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
1,2026-04-09 06:15,slaughterhouse_1,slaughterhouse,0,,,,386.0,229.57,,,,,,,,,50,hitl
1,2026-04-09 06:15,wholesaler_1,wholesaler,0,,,,,,182.27,11.4,,,,,,,50,hitl
1,2026-04-09 06:15,retail_1,retail,0,,,,,,,,89.51,30.0,0.0,0.0,3.58,0.0,50,hitl
2,2026-04-09 06:30,supplier_1,supplier,0,930.68,,,,,,,,,,,,,50,hitl
2,2026-04-09 06:30,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
2,2026-04-09 06:30,slaughterhouse_1,slaughterhouse,0,,,,386.0,239.61,,,,,,,,,50,hitl
2,2026-04-09 06:30,wholesaler_1,wholesaler,0,,,,,,180.27,11.4,,,,,,,50,hitl
2,2026-04-09 06:30,retail_1,retail,0,,,,,,,,88.59,30.0,0.0,0.0,3.58,0.0,50,hitl
3,2026-04-09 06:45,supplier_1,supplier,0,929.3,,,,,,,,,,,,,50,hitl
3,2026-04-09 06:45,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
3,2026-04-09 06:45,slaughterhouse_1,slaughterhouse,0,,,,386.0,250.19,,,,,,,,,50,hitl
3,2026-04-09 06:45,wholesaler_1,wholesaler,0,,,,,,177.33,11.4,,,,,,,50,hitl
3,2026-04-09 06:45,retail_1,retail,0,,,,,,,,87.62,30.0,0.0,0.0,3.58,0.0,50,hitl
4,2026-04-09 07:00,supplier_1,supplier,0,928.03,,,,,,,,,,,,,50,hitl
4,2026-04-09 07:00,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
4,2026-04-09 07:00,slaughterhouse_1,slaughterhouse,0,,,,386.0,260.17,,,,,,,,,50,hitl
4,2026-04-09 07:00,wholesaler_1,wholesaler,0,,,,,,167.78,11.4,,,,,,,50,hitl
4,2026-04-09 07:00,retail_1,retail,0,,,,,,,,86.68,30.0,0.0,0.0,3.58,0.0,50,hitl
5,2026-04-09 07:15,supplier_1,supplier,0,926.98,,,,,,,,,,,,,50,hitl
5,2026-04-09 07:15,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
5,2026-04-09 07:15,slaughterhouse_1,slaughterhouse,0,,,,386.0,271.67,,,,,,,,,50,hitl
5,2026-04-09 07:15,wholesaler_1,wholesaler,0,,,,,,165.57,11.4,,,,,,,50,hitl
5,2026-04-09 07:15,retail_1,retail,0,,,,,,,,93.77,30.0,0.0,0.0,3.58,0.0,50,hitl
6,2026-04-09 07:30,supplier_1,supplier,0,925.75,,,,,,,,,,,,,50,hitl
6,2026-04-09 07:30,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
6,2026-04-09 07:30,slaughterhouse_1,slaughterhouse,0,,,,386.0,282.81,,,,,,,,,50,hitl
6,2026-04-09 07:30,wholesaler_1,wholesaler,0,,,,,,163.2,11.4,,,,,,,50,hitl
6,2026-04-09 07:30,retail_1,retail,0,,,,,,,,92.94,30.0,0.0,0.0,3.58,0.0,50,hitl
7,2026-04-09 07:45,supplier_1,supplier,0,924.49,,,,,,,,,,,,,50,hitl
7,2026-04-09 07:45,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
7,2026-04-09 07:45,slaughterhouse_1,slaughterhouse,0,,,,386.0,294.18,,,,,,,,,50,hitl
7,2026-04-09 07:45,wholesaler_1,wholesaler,0,,,,,,160.42,11.4,,,,,,,50,hitl
7,2026-04-09 07:45,retail_1,retail,0,,,,,,,,92.09,30.0,0.0,0.0,3.58,0.0,50,hitl
8,2026-04-09 08:00,supplier_1,supplier,0,923.88,,,,,,,,,,,,,50,hitl
8,2026-04-09 08:00,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
8,2026-04-09 08:00,slaughterhouse_1,slaughterhouse,0,,,,386.0,281.62,,,,,,,,,50,hitl
8,2026-04-09 08:00,wholesaler_1,wholesaler,0,,,,,,150.29,11.4,,,,,,,50,hitl
8,2026-04-09 08:00,retail_1,retail,0,,,,,,,,91.3,30.0,0.0,0.0,3.58,0.0,50,hitl
9,2026-04-09 08:15,supplier_1,supplier,0,923.38,,,,,,,,,,,,,50,hitl
9,2026-04-09 08:15,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
9,2026-04-09 08:15,slaughterhouse_1,slaughterhouse,0,,,,386.0,291.66,,,,,,,,,50,hitl
9,2026-04-09 08:15,wholesaler_1,wholesaler,0,,,,,,171.52,11.4,,,,,,,50,hitl
9,2026-04-09 08:15,retail_1,retail,0,,,,,,,,98.43,30.0,0.0,0.0,3.58,0.0,50,hitl
10,2026-04-09 08:30,supplier_1,supplier,0,922.38,,,,,,,,,,,,,50,hitl
10,2026-04-09 08:30,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
10,2026-04-09 08:30,slaughterhouse_1,slaughterhouse,0,,,,386.0,302.08,,,,,,,,,50,hitl
10,2026-04-09 08:30,wholesaler_1,wholesaler,0,,,,,,169.38,11.4,,,,,,,50,hitl
10,2026-04-09 08:30,retail_1,retail,0,,,,,,,,97.63,30.0,0.0,0.0,3.58,0.0,50,hitl
11,2026-04-09 08:45,supplier_1,supplier,0,920.89,,,,,,,,,,,,,50,hitl
11,2026-04-09 08:45,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
11,2026-04-09 08:45,slaughterhouse_1,slaughterhouse,0,,,,386.0,312.34,,,,,,,,,50,hitl
11,2026-04-09 08:45,wholesaler_1,wholesaler,0,,,,,,167.07,11.4,,,,,,,50,hitl
11,2026-04-09 08:45,retail_1,retail,0,,,,,,,,96.65,30.0,0.0,0.0,3.58,0.0,50,hitl
12,2026-04-09 09:00,supplier_1,supplier,0,919.82,,,,,,,,,,,,,50,hitl
12,2026-04-09 09:00,farm_1,farm,0,,774.0,0.0238,,,,,,,,,,,50,hitl
