tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-03-02 06:00,supplier_1,supplier,0,902.35,,,,,,,,,,,,,31,hitl
0,2026-03-02 06:00,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
0,2026-03-02 06:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,288.57,,,,,,,,,31,hitl
0,2026-03-02 06:00,wholesaler_1,wholesaler,0,,,,,,158.35,10.3,,,,,,,31,hitl
0,2026-03-02 06:00,retail_1,retail,0,,,,,,,,85.17,30.0,0.0,0.0,3.17,0.0,31,hitl
1,2026-03-02 06:15,supplier_1,supplier,0,901.08,,,,,,,,,,,,,31,hitl
1,2026-03-02 06:15,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
1,2026-03-02 06:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,303.56,,,,,,,,,31,hitl
1,2026-03-02 06:15,wholesaler_1,wholesaler,0,,,,,,180.12,10.3,,,,,,,31,hitl
1,2026-03-02 06:15,retail_1,retail,0,,,,,,,,92.35,30.0,0.0,0.0,3.17,0.0,31,hitl
2,2026-03-02 06:30,supplier_1,supplier,0,899.98,,,,,,,,,,,,,31,hitl
2,2026-03-02 06:30,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
2,2026-03-02 06:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,317.05,,,,,,,,,31,hitl
2,2026-03-02 06:30,wholesaler_1,wholesaler,0,,,,,,177.39,10.3,,,,,,,31,hitl
2,2026-03-02 06:30,retail_1,retail,0,,,,,,,,91.57,30.0,0.0,0.0,3.17,0.0,31,hitl
3,2026-03-02 06:45,supplier_1,supplier,0,899.24,,,,,,,,,,,,,31,hitl
3,2026-03-02 06:45,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
3,2026-03-02 06:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,331.89,,,,,,,,,31,hitl
3,2026-03-02 06:45,wholesaler_1,wholesaler,0,,,,,,175.64,10.3,,,,,,,31,hitl
3,2026-03-02 06:45,retail_1,retail,0,,,,,,,,90.73,30.0,0.0,0.0,3.17,0.0,31,hitl
4,2026-03-02 07:00,supplier_1,supplier,0,898.62,,,,,,,,,,,,,31,hitl
4,2026-03-02 07:00,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
4,2026-03-02 07:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,346.22,,,,,,,,,31,hitl
4,2026-03-02 07:00,wholesaler_1,wholesaler,0,,,,,,165.15,10.3,,,,,,,31,hitl
4,2026-03-02 07:00,retail_1,retail,0,,,,,,,,89.89,30.0,0.0,0.0,3.17,0.0,31,hitl
5,2026-03-02 07:15,supplier_1,supplier,0,897.18,,,,,,,,,,,,,31,hitl
5,2026-03-02 07:15,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
5,2026-03-02 07:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,359.57,,,,,,,,,31,hitl
5,2026-03-02 07:15,wholesaler_1,wholesaler,0,,,,,,163.33,10.3,,,,,,,31,hitl
5,2026-03-02 07:15,retail_1,retail,0,,,,,,,,97.15,30.0,0.0,0.0,3.17,0.0,31,hitl
6,2026-03-02 07:30,supplier_1,supplier,0,896.16,,,,,,,,,,,,,31,hitl
6,2026-03-02 07:30,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
6,2026-03-02 07:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,372.37,,,,,,,,,31,hitl
6,2026-03-02 07:30,wholesaler_1,wholesaler,0,,,,,,161.66,10.3,,,,,,,31,hitl
6,2026-03-02 07:30,retail_1,retail,0,,,,,,,,96.41,30.0,0.0,0.0,3.17,0.0,31,hitl
7,2026-03-02 07:45,supplier_1,supplier,0,895.6,,,,,,,,,,,,,31,hitl
7,2026-03-02 07:45,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
7,2026-03-02 07:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,386.49,,,,,,,,,31,hitl
7,2026-03-02 07:45,wholesaler_1,wholesaler,0,,,,,,158.76,10.3,,,,,,,31,hitl
7,2026-03-02 07:45,retail_1,retail,0,,,,,,,,95.66,30.0,0.0,0.0,3.17,0.0,31,hitl
8,2026-03-02 08:00,supplier_1,supplier,0,894.48,,,,,,,,,,,,,31,hitl
8,2026-03-02 08:00,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
8,2026-03-02 08:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,375.96,,,,,,,,,31,hitl
8,2026-03-02 08:00,wholesaler_1,wholesaler,0,,,,,,149.15,10.3,,,,,,,31,hitl
8,2026-03-02 08:00,retail_1,retail,0,,,,,,,,94.83,30.0,0.0,0.0,3.17,0.0,31,hitl
9,2026-03-02 08:15,supplier_1,supplier,0,893.12,,,,,,,,,,,,,31,hitl
9,2026-03-02 08:15,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
9,2026-03-02 08:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,389.22,,,,,,,,,31,hitl
9,2026-03-02 08:15,wholesaler_1,wholesaler,0,,,,,,171.21,10.3,,,,,,,31,hitl
9,2026-03-02 08:15,retail_1,retail,0,,,,,,,,101.98,30.0,0.0,0.0,3.17,0.0,31,hitl
10,2026-03-02 08:30,supplier_1,supplier,0,892.19,,,,,,,,,,,,,31,hitl
10,2026-03-02 08:30,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
10,2026-03-02 08:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
10,2026-03-02 08:30,wholesaler_1,wholesaler,0,,,,,,169.16,10.3,,,,,,,31,hitl
10,2026-03-02 08:30,retail_1,retail,0,,,,,,,,101.22,30.0,0.0,0.0,3.17,0.0,31,hitl
11,2026-03-02 08:45,supplier_1,supplier,0,891.61,,,,,,,,,,,,,31,hitl
11,2026-03-02 08:45,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
11,2026-03-02 08:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
11,2026-03-02 08:45,wholesaler_1,wholesaler,0,,,,,,166.86,10.3,,,,,,,31,hitl
11,2026-03-02 08:45,retail_1,retail,0,,,,,,,,100.45,30.0,0.0,0.0,3.17,0.0,31,hitl
12,2026-03-02 09:00,supplier_1,supplier,0,890.41,,,,,,,,,,,,,31,hitl
12,2026-03-02 09:00,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
12,2026-03-02 09:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
12,2026-03-02 09:00,wholesaler_1,wholesaler,0,,,,,,159.38,10.3,,,,,,,31,hitl
12,2026-03-02 09:00,retail_1,retail,0,,,,,,,,99.58,30.0,0.0,0.0,3.17,0.0,31,hitl
13,2026-03-02 09:15,supplier_1,supplier,0,889.39,,,,,,,,,,,,,31,hitl
13,2026-03-02 09:15,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
13,2026-03-02 09:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
13,2026-03-02 09:15,wholesaler_1,wholesaler,0,,,,,,157.4,10.3,,,,,,,31,hitl
13,2026-03-02 09:15,retail_1,retail,0,,,,,,,,104.12,30.0,0.0,0.0,3.17,0.0,31,hitl
14,2026-03-02 09:30,supplier_1,supplier,0,888.24,,,,,,,,,,,,,31,hitl
14,2026-03-02 09:30,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
14,2026-03-02 09:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
14,2026-03-02 09:30,wholesaler_1,wholesaler,0,,,,,,155.05,10.3,,,,,,,31,hitl
14,2026-03-02 09:30,retail_1,retail,0,,,,,,,,103.28,30.0,0.0,0.0,3.17,0.0,31,hitl
15,2026-03-02 09:45,supplier_1,supplier,0,887.33,,,,,,,,,,,,,31,hitl
15,2026-03-02 09:45,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
15,2026-03-02 09:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
15,2026-03-02 09:45,wholesaler_1,wholesaler,0,,,,,,152.62,10.3,,,,,,,31,hitl
15,2026-03-02 09:45,retail_1,retail,0,,,,,,,,102.44,30.0,0.0,0.0,3.17,0.0,31,hitl
16,2026-03-02 10:00,supplier_1,supplier,0,886.0,,,,,,,,,,,,,31,hitl
16,2026-03-02 10:00,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
16,2026-03-02 10:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,376.0,,,,,,,,,31,hitl
16,2026-03-02 10:00,wholesaler_1,wholesaler,0,,,,,,147.47,10.3,,,,,,,31,hitl
16,2026-03-02 10:00,retail_1,retail,0,,,,,,,,101.7,30.0,0.0,0.0,3.17,0.0,31,hitl
17,2026-03-02 10:15,supplier_1,supplier,0,885.2,,,,,,,,,,,,,31,hitl
17,2026-03-02 10:15,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
17,2026-03-02 10:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,390.53,,,,,,,,,31,hitl
17,2026-03-02 10:15,wholesaler_1,wholesaler,0,,,,,,169.57,10.3,,,,,,,31,hitl
17,2026-03-02 10:15,retail_1,retail,0,,,,,,,,104.12,30.0,0.0,0.0,3.17,0.0,31,hitl
18,2026-03-02 10:30,supplier_1,supplier,0,883.82,,,,,,,,,,,,,31,hitl
18,2026-03-02 10:30,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
18,2026-03-02 10:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
18,2026-03-02 10:30,wholesaler_1,wholesaler,0,,,,,,166.73,10.3,,,,,,,31,hitl
18,2026-03-02 10:30,retail_1,retail,0,,,,,,,,103.36,30.0,0.0,0.0,3.17,0.0,31,hitl
19,2026-03-02 10:45,supplier_1,supplier,0,882.37,,,,,,,,,,,,,31,hitl
19,2026-03-02 10:45,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
19,2026-03-02 10:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
19,2026-03-02 10:45,wholesaler_1,wholesaler,0,,,,,,164.8,10.3,,,,,,,31,hitl
19,2026-03-02 10:45,retail_1,retail,0,,,,,,,,102.53,30.0,0.0,0.0,3.17,0.0,31,hitl
20,2026-03-02 11:00,supplier_1,supplier,0,881.65,,,,,,,,,,,,,31,hitl
20,2026-03-02 11:00,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
20,2026-03-02 11:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
20,2026-03-02 11:00,wholesaler_1,wholesaler,0,,,,,,159.91,10.3,,,,,,,31,hitl
20,2026-03-02 11:00,retail_1,retail,0,,,,,,,,101.81,30.0,0.0,0.0,3.17,0.0,31,hitl
21,2026-03-02 11:15,supplier_1,supplier,0,880.55,,,,,,,,,,,,,31,hitl
21,2026-03-02 11:15,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
21,2026-03-02 11:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
21,2026-03-02 11:15,wholesaler_1,wholesaler,0,,,,,,158.18,10.3,,,,,,,31,hitl
21,2026-03-02 11:15,retail_1,retail,0,,,,,,,,104.28,30.0,0.0,0.0,3.17,0.0,31,hitl
22,2026-03-02 11:30,supplier_1,supplier,0,879.66,,,,,,,,,,,,,31,hitl
22,2026-03-02 11:30,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
22,2026-03-02 11:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
22,2026-03-02 11:30,wholesaler_1,wholesaler,0,,,,,,156.66,10.3,,,,,,,31,hitl
22,2026-03-02 11:30,retail_1,retail,0,,,,,,,,103.57,30.0,0.0,0.0,3.17,0.0,31,hitl
23,2026-03-02 11:45,supplier_1,supplier,0,878.51,,,,,,,,,,,,,31,hitl
23,2026-03-02 11:45,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
23,2026-03-02 11:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,31,hitl
23,2026-03-02 11:45,wholesaler_1,wholesaler,0,,,,,,153.69,10.3,,,,,,,31,hitl
23,2026-03-02 11:45,retail_1,retail,0,,,,,,,,102.69,30.0,0.0,0.0,3.17,0.0,31,hitl
24,2026-03-02 12:00,supplier_1,supplier,0,877.42,,,,,,,,,,,,,31,hitl
24,2026-03-02 12:00,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
24,2026-03-02 12:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,376.0,,,,,,,,,31,hitl
24,2026-03-02 12:00,wholesaler_1,wholesaler,0,,,,,,148.31,10.3,,,,,,,31,hitl
24,2026-03-02 12:00,retail_1,retail,0,,,,,,,,101.85,30.0,0.0,0.0,3.17,0.0,31,hitl
25,2026-03-02 12:15,supplier_1,supplier,0,876.29,,,,,,,,,,,,,31,hitl
25,2026-03-02 12:15,farm_1,farm,0,,741.0,0.0276,,,,,,,,,,,31,hitl
25,2026-03-02 12:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,390.62,,,,,,,,,31,hitl
25,2026-03-02 12:15,wholesaler_1,wholesaler,0,,,,,,169.49,10.3,,,,,,,31,hitl
25,2026-03-02 12:15,retail_1,retail,0,,,,,,,,104.25,30.0,0.0,0.0,3.17,0.0,31,hitl
