tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-04-19 06:00,supplier_1,supplier,0,929.55,,,,,,,,,,,,,55,hitl
0,2026-04-19 06:00,farm_1,farm,0,,786.0,0.021,,,,,,,,,,,55,hitl
0,2026-04-19 06:00,slaughterhouse_1,slaughterhouse,0,,,,389.0,221.99,,,,,,,,,55,hitl
0,2026-04-19 06:00,wholesaler_1,wholesaler,0,,,,,,156.21,7.4,,,,,,,55,hitl
0,2026-04-19 06:00,retail_1,retail,0,,,,,,,,80.82,30.0,0.0,0.0,11.61,0.0,55,hitl
1,2026-04-19 06:15,supplier_1,supplier,0,928.64,,,,,,,,,,,,,55,hitl
1,2026-04-19 06:15,farm_1,farm,0,,786.0,0.021,,,,,,,,,,,55,hitl
1,2026-04-19 06:15,slaughterhouse_1,slaughterhouse,0,,,,389.0,232.49,,,,,,,,,55,hitl
1,2026-04-19 06:15,wholesaler_1,wholesaler,0,,,,,,177.55,7.4,,,,,,,55,hitl
1,2026-04-19 06:15,retail_1,retail,0,,,,,,,,86.15,30.0,0.0,0.0,11.61,0.0,55,hitl
2,2026-04-19 06:30,supplier_1,supplier,0,927.61,,,,,,,,,,,,,55,hitl
2,2026-04-19 06:30,farm_1,farm,0,,786.0,0.021,,,,,,,,,,,55,hitl
2,2026-04-19 06:30,slaughterhouse_1,slaughterhouse,0,,,,389.0,242.52,,,,,,,,,55,hitl
2,2026-04-19 06:30,wholesaler_1,wholesaler,0,,,,,,175.76,7.4,,,,,,,55,hitl
2,2026-04-19 06:30,retail_1,retail,0,,,,,,,,83.29,30.0,0.0,0.0,11.61,0.0,55,hitl
3,2026-04-19 06:45,supplier_1,supplier,0,926.46,,,,,,,,,,,,,55,hitl
3,2026-04-19 06:45,farm_1,farm,0,,786.0,0.021,,,,,,,,,,,55,hitl
3,2026-04-19 06:45,slaughterhouse_1,slaughterhouse,0,,,,389.0,254.04,,,,,,,,,55,hitl
3,2026-04-19 06:45,wholesaler_1,wholesaler,0,,,,,,173.27,7.4,,,,,,,55,hitl
3,2026-04-19 06:45,retail_1,retail,0,,,,,,,,80.24,30.0,0.0,0.0,11.61,0.0,55,hitl
4,2026-04-19 07:00,supplier_1,supplier,0,925.42,,,,,,,,,,,,,55,hitl
