tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-01-27 06:00,supplier_1,supplier,0,921.57,,,,,,,,,,,,,14,hitl
0,2026-01-27 06:00,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
0,2026-01-27 06:00,slaughterhouse_1,slaughterhouse,0,,,,403.0,220.34,,,,,,,,,14,hitl
0,2026-01-27 06:00,wholesaler_1,wholesaler,0,,,,,,170.44,6.7,,,,,,,14,hitl
0,2026-01-27 06:00,retail_1,retail,0,,,,,,,,85.14,30.0,0.0,0.0,3.17,0.0,14,hitl
1,2026-01-27 06:15,supplier_1,supplier,0,920.92,,,,,,,,,,,,,14,hitl
1,2026-01-27 06:15,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
1,2026-01-27 06:15,slaughterhouse_1,slaughterhouse,0,,,,403.0,231.4,,,,,,,,,14,hitl
1,2026-01-27 06:15,wholesaler_1,wholesaler,0,,,,,,192.2,6.7,,,,,,,14,hitl
1,2026-01-27 06:15,retail_1,retail,0,,,,,,,,92.36,30.0,0.0,0.0,3.17,0.0,14,hitl
2,2026-01-27 06:30,supplier_1,supplier,0,920.06,,,,,,,,,,,,,14,hitl
2,2026-01-27 06:30,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
2,2026-01-27 06:30,slaughterhouse_1,slaughterhouse,0,,,,403.0,242.75,,,,,,,,,14,hitl
2,2026-01-27 06:30,wholesaler_1,wholesaler,0,,,,,,190.23,6.7,,,,,,,14,hitl
2,2026-01-27 06:30,retail_1,retail,0,,,,,,,,91.65,30.0,0.0,0.0,3.17,0.0,14,hitl
3,2026-01-27 06:45,supplier_1,supplier,0,918.85,,,,,,,,,,,,,14,hitl
3,2026-01-27 06:45,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
3,2026-01-27 06:45,slaughterhouse_1,slaughterhouse,0,,,,403.0,253.37,,,,,,,,,14,hitl
3,2026-01-27 06:45,wholesaler_1,wholesaler,0,,,,,,187.63,6.7,,,,,,,14,hitl
3,2026-01-27 06:45,retail_1,retail,0,,,,,,,,90.93,30.0,0.0,0.0,3.17,0.0,14,hitl
4,2026-01-27 07:00,supplier_1,supplier,0,918.04,,,,,,,,,,,,,14,hitl
4,2026-01-27 07:00,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
4,2026-01-27 07:00,slaughterhouse_1,slaughterhouse,0,,,,403.0,265.43,,,,,,,,,14,hitl
4,2026-01-27 07:00,wholesaler_1,wholesaler,0,,,,,,176.66,6.7,,,,,,,14,hitl
4,2026-01-27 07:00,retail_1,retail,0,,,,,,,,90.21,30.0,0.0,0.0,3.17,0.0,14,hitl
5,2026-01-27 07:15,supplier_1,supplier,0,917.54,,,,,,,,,,,,,14,hitl
5,2026-01-27 07:15,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
5,2026-01-27 07:15,slaughterhouse_1,slaughterhouse,0,,,,403.0,276.93,,,,,,,,,14,hitl
5,2026-01-27 07:15,wholesaler_1,wholesaler,0,,,,,,174.64,6.7,,,,,,,14,hitl
5,2026-01-27 07:15,retail_1,retail,0,,,,,,,,97.45,30.0,0.0,0.0,3.17,0.0,14,hitl
6,2026-01-27 07:30,supplier_1,supplier,0,916.55,,,,,,,,,,,,,14,hitl
6,2026-01-27 07:30,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
6,2026-01-27 07:30,slaughterhouse_1,slaughterhouse,0,,,,403.0,289.01,,,,,,,,,14,hitl
6,2026-01-27 07:30,wholesaler_1,wholesaler,0,,,,,,171.72,6.7,,,,,,,14,hitl
6,2026-01-27 07:30,retail_1,retail,0,,,,,,,,96.6,30.0,0.0,0.0,3.17,0.0,14,hitl
7,2026-01-27 07:45,supplier_1,supplier,0,915.86,,,,,,,,,,,,,14,hitl
7,2026-01-27 07:45,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
7,2026-01-27 07:45,slaughterhouse_1,slaughterhouse,0,,,,403.0,299.35,,,,,,,,,14,hitl
7,2026-01-27 07:45,wholesaler_1,wholesaler,0,,,,,,169.82,6.7,,,,,,,14,hitl
7,2026-01-27 07:45,retail_1,retail,0,,,,,,,,95.83,30.0,0.0,0.0,3.17,0.0,14,hitl
8,2026-01-27 08:00,supplier_1,supplier,0,914.39,,,,,,,,,,,,,14,hitl
8,2026-01-27 08:00,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
8,2026-01-27 08:00,slaughterhouse_1,slaughterhouse,0,,,,403.0,286.5,,,,,,,,,14,hitl
8,2026-01-27 08:00,wholesaler_1,wholesaler,0,,,,,,160.02,6.7,,,,,,,14,hitl
8,2026-01-27 08:00,retail_1,retail,0,,,,,,,,94.96,30.0,0.0,0.0,3.17,0.0,14,hitl
9,2026-01-27 08:15,supplier_1,supplier,0,913.68,,,,,,,,,,,,,14,hitl
9,2026-01-27 08:15,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
9,2026-01-27 08:15,slaughterhouse_1,slaughterhouse,0,,,,403.0,296.87,,,,,,,,,14,hitl
9,2026-01-27 08:15,wholesaler_1,wholesaler,0,,,,,,182.17,6.7,,,,,,,14,hitl
9,2026-01-27 08:15,retail_1,retail,0,,,,,,,,102.11,30.0,0.0,0.0,3.17,0.0,14,hitl
10,2026-01-27 08:30,supplier_1,supplier,0,912.96,,,,,,,,,,,,,14,hitl
10,2026-01-27 08:30,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
10,2026-01-27 08:30,slaughterhouse_1,slaughterhouse,0,,,,403.0,307.9,,,,,,,,,14,hitl
10,2026-01-27 08:30,wholesaler_1,wholesaler,0,,,,,,179.93,6.7,,,,,,,14,hitl
10,2026-01-27 08:30,retail_1,retail,0,,,,,,,,101.38,30.0,0.0,0.0,3.17,0.0,14,hitl
11,2026-01-27 08:45,supplier_1,supplier,0,912.32,,,,,,,,,,,,,14,hitl
11,2026-01-27 08:45,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
11,2026-01-27 08:45,slaughterhouse_1,slaughterhouse,0,,,,403.0,318.98,,,,,,,,,14,hitl
11,2026-01-27 08:45,wholesaler_1,wholesaler,0,,,,,,177.19,6.7,,,,,,,14,hitl
11,2026-01-27 08:45,retail_1,retail,0,,,,,,,,100.5,30.0,0.0,0.0,3.17,0.0,14,hitl
12,2026-01-27 09:00,supplier_1,supplier,0,911.29,,,,,,,,,,,,,14,hitl
12,2026-01-27 09:00,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
12,2026-01-27 09:00,slaughterhouse_1,slaughterhouse,0,,,,403.0,329.89,,,,,,,,,14,hitl
12,2026-01-27 09:00,wholesaler_1,wholesaler,0,,,,,,169.08,6.7,,,,,,,14,hitl
12,2026-01-27 09:00,retail_1,retail,0,,,,,,,,99.69,30.0,0.0,0.0,3.17,0.0,14,hitl
13,2026-01-27 09:15,supplier_1,supplier,0,909.82,,,,,,,,,,,,,14,hitl
13,2026-01-27 09:15,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
13,2026-01-27 09:15,slaughterhouse_1,slaughterhouse,0,,,,403.0,340.84,,,,,,,,,14,hitl
13,2026-01-27 09:15,wholesaler_1,wholesaler,0,,,,,,167.15,6.7,,,,,,,14,hitl
13,2026-01-27 09:15,retail_1,retail,0,,,,,,,,104.16,30.0,0.0,0.0,3.17,0.0,14,hitl
14,2026-01-27 09:30,supplier_1,supplier,0,909.19,,,,,,,,,,,,,14,hitl
14,2026-01-27 09:30,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
14,2026-01-27 09:30,slaughterhouse_1,slaughterhouse,0,,,,403.0,352.3,,,,,,,,,14,hitl
14,2026-01-27 09:30,wholesaler_1,wholesaler,0,,,,,,164.32,6.7,,,,,,,14,hitl
14,2026-01-27 09:30,retail_1,retail,0,,,,,,,,103.34,30.0,0.0,0.0,3.17,0.0,14,hitl
15,2026-01-27 09:45,supplier_1,supplier,0,907.91,,,,,,,,,,,,,14,hitl
15,2026-01-27 09:45,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
15,2026-01-27 09:45,slaughterhouse_1,slaughterhouse,0,,,,403.0,364.23,,,,,,,,,14,hitl
15,2026-01-27 09:45,wholesaler_1,wholesaler,0,,,,,,162.78,6.7,,,,,,,14,hitl
15,2026-01-27 09:45,retail_1,retail,0,,,,,,,,102.56,30.0,0.0,0.0,3.17,0.0,14,hitl
16,2026-01-27 10:00,supplier_1,supplier,0,907.26,,,,,,,,,,,,,14,hitl
16,2026-01-27 10:00,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
16,2026-01-27 10:00,slaughterhouse_1,slaughterhouse,0,,,,403.0,352.18,,,,,,,,,14,hitl
16,2026-01-27 10:00,wholesaler_1,wholesaler,0,,,,,,157.78,6.7,,,,,,,14,hitl
16,2026-01-27 10:00,retail_1,retail,0,,,,,,,,101.82,30.0,0.0,0.0,3.17,0.0,14,hitl
17,2026-01-27 10:15,supplier_1,supplier,0,906.46,,,,,,,,,,,,,14,hitl
17,2026-01-27 10:15,farm_1,farm,0,,752.0,0.0229,,,,,,,,,,,14,hitl
17,2026-01-27 10:15,slaughterhouse_1,slaughterhouse,0,,,,403.0,364.24,,,,,,,,,14,hitl
17,2026-01-27 10:15,wholesaler_1,wholesaler,0,,,,,,179.7,6.7,,,,,,,14,hitl
17,2026-01-27 10:15,retail_1,retail,0,,,,,,,,104.26,30.0,0.0,0.0,3.17,0.0,14,hitl
