tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-03-26 06:00,supplier_1,supplier,0,901.63,,,,,,,,,,,,,43,hitl
0,2026-03-26 06:00,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,43,hitl
0,2026-03-26 06:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,289.05,,,,,,,,,43,hitl
0,2026-03-26 06:00,wholesaler_1,wholesaler,0,,,,,,163.14,6.4,,,,,,,43,hitl
0,2026-03-26 06:00,retail_1,retail,0,,,,,,,,80.88,30.0,0.0,0.0,11.61,0.0,43,hitl
1,2026-03-26 06:15,supplier_1,supplier,0,900.48,,,,,,,,,,,,,43,hitl
1,2026-03-26 06:15,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,43,hitl
1,2026-03-26 06:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,303.15,,,,,,,,,43,hitl
1,2026-03-26 06:15,wholesaler_1,wholesaler,0,,,,,,185.14,6.4,,,,,,,43,hitl
1,2026-03-26 06:15,retail_1,retail,0,,,,,,,,86.24,30.0,0.0,0.0,11.61,0.0,43,hitl
2,2026-03-26 06:30,supplier_1,supplier,0,899.67,,,,,,,,,,,,,43,hitl
2,2026-03-26 06:30,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,43,hitl
2,2026-03-26 06:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,317.25,,,,,,,,,43,hitl
2,2026-03-26 06:30,wholesaler_1,wholesaler,0,,,,,,183.26,6.4,,,,,,,43,hitl
2,2026-03-26 06:30,retail_1,retail,0,,,,,,,,83.48,30.0,0.0,0.0,11.61,0.0,43,hitl
3,2026-03-26 06:45,supplier_1,supplier,0,898.65,,,,,,,,,,,,,43,hitl
3,2026-03-26 06:45,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,43,hitl
3,2026-03-26 06:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,332.1,,,,,,,,,43,hitl
3,2026-03-26 06:45,wholesaler_1,wholesaler,0,,,,,,181.61,6.4,,,,,,,43,hitl
