tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-03-06 06:00,supplier_1,supplier,0,933.27,,,,,,,,,,,,,33,hitl
0,2026-03-06 06:00,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
0,2026-03-06 06:00,slaughterhouse_1,slaughterhouse,0,,,,364.0,210.23,,,,,,,,,33,hitl
0,2026-03-06 06:00,wholesaler_1,wholesaler,0,,,,,,158.61,10.3,,,,,,,33,hitl
0,2026-03-06 06:00,retail_1,retail,0,,,,,,,,87.57,30.0,0.0,0.0,2.8,0.0,33,hitl
1,2026-03-06 06:15,supplier_1,supplier,0,932.09,,,,,,,,,,,,,33,hitl
1,2026-03-06 06:15,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
1,2026-03-06 06:15,slaughterhouse_1,slaughterhouse,0,,,,364.0,219.72,,,,,,,,,33,hitl
1,2026-03-06 06:15,wholesaler_1,wholesaler,0,,,,,,180.23,10.3,,,,,,,33,hitl
1,2026-03-06 06:15,retail_1,retail,0,,,,,,,,94.95,30.0,0.0,0.0,2.8,0.0,33,hitl
2,2026-03-06 06:30,supplier_1,supplier,0,931.27,,,,,,,,,,,,,33,hitl
2,2026-03-06 06:30,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
2,2026-03-06 06:30,slaughterhouse_1,slaughterhouse,0,,,,364.0,230.48,,,,,,,,,33,hitl
2,2026-03-06 06:30,wholesaler_1,wholesaler,0,,,,,,177.92,10.3,,,,,,,33,hitl
2,2026-03-06 06:30,retail_1,retail,0,,,,,,,,94.33,30.0,0.0,0.0,2.8,0.0,33,hitl
3,2026-03-06 06:45,supplier_1,supplier,0,930.07,,,,,,,,,,,,,33,hitl
3,2026-03-06 06:45,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
3,2026-03-06 06:45,slaughterhouse_1,slaughterhouse,0,,,,364.0,240.09,,,,,,,,,33,hitl
3,2026-03-06 06:45,wholesaler_1,wholesaler,0,,,,,,175.46,10.3,,,,,,,33,hitl
3,2026-03-06 06:45,retail_1,retail,0,,,,,,,,93.59,30.0,0.0,0.0,2.8,0.0,33,hitl
4,2026-03-06 07:00,supplier_1,supplier,0,929.28,,,,,,,,,,,,,33,hitl
4,2026-03-06 07:00,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
4,2026-03-06 07:00,slaughterhouse_1,slaughterhouse,0,,,,364.0,250.46,,,,,,,,,33,hitl
4,2026-03-06 07:00,wholesaler_1,wholesaler,0,,,,,,165.75,10.3,,,,,,,33,hitl
4,2026-03-06 07:00,retail_1,retail,0,,,,,,,,92.87,30.0,0.0,0.0,2.8,0.0,33,hitl
5,2026-03-06 07:15,supplier_1,supplier,0,928.58,,,,,,,,,,,,,33,hitl
5,2026-03-06 07:15,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
5,2026-03-06 07:15,slaughterhouse_1,slaughterhouse,0,,,,364.0,260.81,,,,,,,,,33,hitl
5,2026-03-06 07:15,wholesaler_1,wholesaler,0,,,,,,163.17,10.3,,,,,,,33,hitl
5,2026-03-06 07:15,retail_1,retail,0,,,,,,,,100.17,30.0,0.0,0.0,2.8,0.0,33,hitl
6,2026-03-06 07:30,supplier_1,supplier,0,928.07,,,,,,,,,,,,,33,hitl
6,2026-03-06 07:30,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
6,2026-03-06 07:30,slaughterhouse_1,slaughterhouse,0,,,,364.0,270.55,,,,,,,,,33,hitl
6,2026-03-06 07:30,wholesaler_1,wholesaler,0,,,,,,160.28,10.3,,,,,,,33,hitl
6,2026-03-06 07:30,retail_1,retail,0,,,,,,,,99.5,30.0,0.0,0.0,2.8,0.0,33,hitl
7,2026-03-06 07:45,supplier_1,supplier,0,926.63,,,,,,,,,,,,,33,hitl
7,2026-03-06 07:45,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
7,2026-03-06 07:45,slaughterhouse_1,slaughterhouse,0,,,,364.0,280.59,,,,,,,,,33,hitl
7,2026-03-06 07:45,wholesaler_1,wholesaler,0,,,,,,158.12,10.3,,,,,,,33,hitl
7,2026-03-06 07:45,retail_1,retail,0,,,,,,,,98.73,30.0,0.0,0.0,2.8,0.0,33,hitl
8,2026-03-06 08:00,supplier_1,supplier,0,925.49,,,,,,,,,,,,,33,hitl
8,2026-03-06 08:00,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
8,2026-03-06 08:00,slaughterhouse_1,slaughterhouse,0,,,,364.0,266.71,,,,,,,,,33,hitl
8,2026-03-06 08:00,wholesaler_1,wholesaler,0,,,,,,149.36,10.3,,,,,,,33,hitl
8,2026-03-06 08:00,retail_1,retail,0,,,,,,,,98.03,30.0,0.0,0.0,2.8,0.0,33,hitl
9,2026-03-06 08:15,supplier_1,supplier,0,924.89,,,,,,,,,,,,,33,hitl
9,2026-03-06 08:15,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
9,2026-03-06 08:15,slaughterhouse_1,slaughterhouse,0,,,,364.0,277.28,,,,,,,,,33,hitl
9,2026-03-06 08:15,wholesaler_1,wholesaler,0,,,,,,170.76,10.3,,,,,,,33,hitl
9,2026-03-06 08:15,retail_1,retail,0,,,,,,,,104.38,30.0,0.0,0.0,2.8,0.0,33,hitl
10,2026-03-06 08:30,supplier_1,supplier,0,924.15,,,,,,,,,,,,,33,hitl
10,2026-03-06 08:30,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
10,2026-03-06 08:30,slaughterhouse_1,slaughterhouse,0,,,,364.0,287.88,,,,,,,,,33,hitl
10,2026-03-06 08:30,wholesaler_1,wholesaler,0,,,,,,168.61,10.3,,,,,,,33,hitl
10,2026-03-06 08:30,retail_1,retail,0,,,,,,,,103.7,30.0,0.0,0.0,2.8,0.0,33,hitl
11,2026-03-06 08:45,supplier_1,supplier,0,922.93,,,,,,,,,,,,,33,hitl
11,2026-03-06 08:45,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
11,2026-03-06 08:45,slaughterhouse_1,slaughterhouse,0,,,,364.0,298.25,,,,,,,,,33,hitl
11,2026-03-06 08:45,wholesaler_1,wholesaler,0,,,,,,166.27,10.3,,,,,,,33,hitl
11,2026-03-06 08:45,retail_1,retail,0,,,,,,,,102.96,30.0,0.0,0.0,2.8,0.0,33,hitl
12,2026-03-06 09:00,supplier_1,supplier,0,921.49,,,,,,,,,,,,,33,hitl
12,2026-03-06 09:00,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
12,2026-03-06 09:00,slaughterhouse_1,slaughterhouse,0,,,,364.0,308.63,,,,,,,,,33,hitl
12,2026-03-06 09:00,wholesaler_1,wholesaler,0,,,,,,161.1,10.3,,,,,,,33,hitl
12,2026-03-06 09:00,retail_1,retail,0,,,,,,,,102.32,30.0,0.0,0.0,2.8,0.0,33,hitl
13,2026-03-06 09:15,supplier_1,supplier,0,920.82,,,,,,,,,,,,,33,hitl
13,2026-03-06 09:15,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
13,2026-03-06 09:15,slaughterhouse_1,slaughterhouse,0,,,,364.0,318.62,,,,,,,,,33,hitl
13,2026-03-06 09:15,wholesaler_1,wholesaler,0,,,,,,158.42,10.3,,,,,,,33,hitl
13,2026-03-06 09:15,retail_1,retail,0,,,,,,,,104.32,30.0,0.0,0.0,2.8,0.0,33,hitl
14,2026-03-06 09:30,supplier_1,supplier,0,919.97,,,,,,,,,,,,,33,hitl
14,2026-03-06 09:30,farm_1,farm,0,,747.0,0.0249,,,,,,,,,,,33,hitl
14,2026-03-06 09:30,slaughterhouse_1,slaughterhouse,0,,,,364.0,328.01,,,,,,,,,33,hitl
14,2026-03-06 09:30,wholesaler_1,wholesaler,0,,,,,,155.44,10.3,,,,,,,33,hitl
