tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-07-10 06:00,supplier_1,supplier,0,894.47,,,,,,,,,,,,,96,hitl
0,2026-07-10 06:00,farm_1,farm,0,,752.0,0.0197,,,,,,,,,,,96,hitl
0,2026-07-10 06:00,slaughterhouse_1,slaughterhouse,0,,,,491.0,284.54,,,,,,,,,96,hitl
0,2026-07-10 06:00,wholesaler_1,wholesaler,0,,,,,,162.74,7.6,,,,,,,96,hitl
0,2026-07-10 06:00,retail_1,retail,0,,,,,,,,87.64,30.0,0.0,0.0,2.8,0.0,96,hitl
1,2026-07-10 06:15,supplier_1,supplier,0,893.27,,,,,,,,,,,,,96,hitl
1,2026-07-10 06:15,farm_1,farm,0,,752.0,0.0197,,,,,,,,,,,96,hitl
1,2026-07-10 06:15,slaughterhouse_1,slaughterhouse,0,,,,491.0,298.47,,,,,,,,,96,hitl
1,2026-07-10 06:15,wholesaler_1,wholesaler,0,,,,,,184.55,7.6,,,,,,,96,hitl
1,2026-07-10 06:15,retail_1,retail,0,,,,,,,,94.94,30.0,0.0,0.0,2.8,0.0,96,hitl
2,2026-07-10 06:30,supplier_1,supplier,0,892.05,,,,,,,,,,,,,96,hitl
2,2026-07-10 06:30,farm_1,farm,0,,752.0,0.0197,,,,,,,,,,,96,hitl
2,2026-07-10 06:30,slaughterhouse_1,slaughterhouse,0,,,,491.0,312.76,,,,,,,,,96,hitl
2,2026-07-10 06:30,wholesaler_1,wholesaler,0,,,,,,182.29,7.6,,,,,,,96,hitl
2,2026-07-10 06:30,retail_1,retail,0,,,,,,,,94.19,30.0,0.0,0.0,2.8,0.0,96,hitl
3,2026-07-10 06:45,supplier_1,supplier,0,891.24,,,,,,,,,,,,,96,hitl
3,2026-07-10 06:45,farm_1,farm,0,,752.0,0.0197,,,,,,,,,,,96,hitl
3,2026-07-10 06:45,slaughterhouse_1,slaughterhouse,0,,,,491.0,325.97,,,,,,,,,96,hitl
3,2026-07-10 06:45,wholesaler_1,wholesaler,0,,,,,,179.97,7.6,,,,,,,96,hitl
3,2026-07-10 06:45,retail_1,retail,0,,,,,,,,93.52,30.0,0.0,0.0,2.8,0.0,96,hitl
4,2026-07-10 07:00,supplier_1,supplier,0,890.28,,,,,,,,,,,,,96,hitl
