tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-02-26 06:00,supplier_1,supplier,0,901.96,,,,,,,,,,,,,29,hitl
0,2026-02-26 06:00,farm_1,farm,0,,761.0,0.023,,,,,,,,,,,29,hitl
0,2026-02-26 06:00,slaughterhouse_1,slaughterhouse,0,,,,377.0,223.33,,,,,,,,,29,hitl
0,2026-02-26 06:00,wholesaler_1,wholesaler,0,,,,,,158.53,13.8,,,,,,,29,hitl
0,2026-02-26 06:00,retail_1,retail,0,,,,,,,,87.68,30.0,0.0,0.0,2.8,0.0,29,hitl
1,2026-02-26 06:15,supplier_1,supplier,0,901.34,,,,,,,,,,,,,29,hitl
1,2026-02-26 06:15,farm_1,farm,0,,761.0,0.023,,,,,,,,,,,29,hitl
1,2026-02-26 06:15,slaughterhouse_1,slaughterhouse,0,,,,377.0,234.34,,,,,,,,,29,hitl
1,2026-02-26 06:15,wholesaler_1,wholesaler,0,,,,,,180.82,13.8,,,,,,,29,hitl
1,2026-02-26 06:15,retail_1,retail,0,,,,,,,,94.97,30.0,0.0,0.0,2.8,0.0,29,hitl
2,2026-02-26 06:30,supplier_1,supplier,0,899.95,,,,,,,,,,,,,29,hitl
2,2026-02-26 06:30,farm_1,farm,0,,761.0,0.023,,,,,,,,,,,29,hitl
2,2026-02-26 06:30,slaughterhouse_1,slaughterhouse,0,,,,377.0,244.27,,,,,,,,,29,hitl
2,2026-02-26 06:30,wholesaler_1,wholesaler,0,,,,,,179.16,13.8,,,,,,,29,hitl
2,2026-02-26 06:30,retail_1,retail,0,,,,,,,,94.32,30.0,0.0,0.0,2.8,0.0,29,hitl
3,2026-02-26 06:45,supplier_1,supplier,0,898.47,,,,,,,,,,,,,29,hitl
3,2026-02-26 06:45,farm_1,farm,0,,761.0,0.023,,,,,,,,,,,29,hitl
3,2026-02-26 06:45,slaughterhouse_1,slaughterhouse,0,,,,377.0,254.18,,,,,,,,,29,hitl
3,2026-02-26 06:45,wholesaler_1,wholesaler,0,,,,,,176.44,13.8,,,,,,,29,hitl
3,2026-02-26 06:45,retail_1,retail,0,,,,,,,,93.66,30.0,0.0,0.0,2.8,0.0,29,hitl
4,2026-02-26 07:00,supplier_1,supplier,0,897.54,,,,,,,,,,,,,29,hitl
4,2026-02-26 07:00,farm_1,farm,0,,761.0,0.023,,,,,,,,,,,29,hitl
4,2026-02-26 07:00,slaughterhouse_1,slaughterhouse,0,,,,377.0,265.18,,,,,,,,,29,hitl
4,2026-02-26 07:00,wholesaler_1,wholesaler,0,,,,,,166.44,13.8,,,,,,,29,hitl
