tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-06-18 06:00,supplier_1,supplier,0,933.27,,,,,,,,,,,,,85,hitl
0,2026-06-18 06:00,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
0,2026-06-18 06:00,slaughterhouse_1,slaughterhouse,0,,,,369.0,192.49,,,,,,,,,85,hitl
0,2026-06-18 06:00,wholesaler_1,wholesaler,0,,,,,,156.68,7.4,,,,,,,85,hitl
0,2026-06-18 06:00,retail_1,retail,0,,,,,,,,85.14,30.0,0.0,0.0,3.17,0.0,85,hitl
1,2026-06-18 06:15,supplier_1,supplier,0,932.47,,,,,,,,,,,,,85,hitl
1,2026-06-18 06:15,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
1,2026-06-18 06:15,slaughterhouse_1,slaughterhouse,0,,,,369.0,202.5,,,,,,,,,85,hitl
1,2026-06-18 06:15,wholesaler_1,wholesaler,0,,,,,,178.82,7.4,,,,,,,85,hitl
1,2026-06-18 06:15,retail_1,retail,0,,,,,,,,92.26,30.0,0.0,0.0,3.17,0.0,85,hitl
2,2026-06-18 06:30,supplier_1,supplier,0,931.7,,,,,,,,,,,,,85,hitl
2,2026-06-18 06:30,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
2,2026-06-18 06:30,slaughterhouse_1,slaughterhouse,0,,,,369.0,211.97,,,,,,,,,85,hitl
2,2026-06-18 06:30,wholesaler_1,wholesaler,0,,,,,,176.07,7.4,,,,,,,85,hitl
2,2026-06-18 06:30,retail_1,retail,0,,,,,,,,91.44,30.0,0.0,0.0,3.17,0.0,85,hitl
3,2026-06-18 06:45,supplier_1,supplier,0,930.28,,,,,,,,,,,,,85,hitl
3,2026-06-18 06:45,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
3,2026-06-18 06:45,slaughterhouse_1,slaughterhouse,0,,,,369.0,221.42,,,,,,,,,85,hitl
3,2026-06-18 06:45,wholesaler_1,wholesaler,0,,,,,,173.32,7.4,,,,,,,85,hitl
3,2026-06-18 06:45,retail_1,retail,0,,,,,,,,90.7,30.0,0.0,0.0,3.17,0.0,85,hitl
4,2026-06-18 07:00,supplier_1,supplier,0,929.03,,,,,,,,,,,,,85,hitl
4,2026-06-18 07:00,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
4,2026-06-18 07:00,slaughterhouse_1,slaughterhouse,0,,,,369.0,231.04,,,,,,,,,85,hitl
4,2026-06-18 07:00,wholesaler_1,wholesaler,0,,,,,,163.75,7.4,,,,,,,85,hitl
4,2026-06-18 07:00,retail_1,retail,0,,,,,,,,89.85,30.0,0.0,0.0,3.17,0.0,85,hitl
5,2026-06-18 07:15,supplier_1,supplier,0,928.45,,,,,,,,,,,,,85,hitl
5,2026-06-18 07:15,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
5,2026-06-18 07:15,slaughterhouse_1,slaughterhouse,0,,,,369.0,241.48,,,,,,,,,85,hitl
5,2026-06-18 07:15,wholesaler_1,wholesaler,0,,,,,,161.2,7.4,,,,,,,85,hitl
5,2026-06-18 07:15,retail_1,retail,0,,,,,,,,97.04,30.0,0.0,0.0,3.17,0.0,85,hitl
6,2026-06-18 07:30,supplier_1,supplier,0,927.02,,,,,,,,,,,,,85,hitl
6,2026-06-18 07:30,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
6,2026-06-18 07:30,slaughterhouse_1,slaughterhouse,0,,,,369.0,251.74,,,,,,,,,85,hitl
6,2026-06-18 07:30,wholesaler_1,wholesaler,0,,,,,,159.11,7.4,,,,,,,85,hitl
6,2026-06-18 07:30,retail_1,retail,0,,,,,,,,96.23,30.0,0.0,0.0,3.17,0.0,85,hitl
7,2026-06-18 07:45,supplier_1,supplier,0,926.52,,,,,,,,,,,,,85,hitl
7,2026-06-18 07:45,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
7,2026-06-18 07:45,slaughterhouse_1,slaughterhouse,0,,,,369.0,262.14,,,,,,,,,85,hitl
7,2026-06-18 07:45,wholesaler_1,wholesaler,0,,,,,,156.5,7.4,,,,,,,85,hitl
7,2026-06-18 07:45,retail_1,retail,0,,,,,,,,95.4,30.0,0.0,0.0,3.17,0.0,85,hitl
8,2026-06-18 08:00,supplier_1,supplier,0,925.24,,,,,,,,,,,,,85,hitl
8,2026-06-18 08:00,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
8,2026-06-18 08:00,slaughterhouse_1,slaughterhouse,0,,,,369.0,249.17,,,,,,,,,85,hitl
8,2026-06-18 08:00,wholesaler_1,wholesaler,0,,,,,,146.45,7.4,,,,,,,85,hitl
8,2026-06-18 08:00,retail_1,retail,0,,,,,,,,94.67,30.0,0.0,0.0,3.17,0.0,85,hitl
9,2026-06-18 08:15,supplier_1,supplier,0,924.14,,,,,,,,,,,,,85,hitl
9,2026-06-18 08:15,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
9,2026-06-18 08:15,slaughterhouse_1,slaughterhouse,0,,,,369.0,260.11,,,,,,,,,85,hitl
9,2026-06-18 08:15,wholesaler_1,wholesaler,0,,,,,,168.71,7.4,,,,,,,85,hitl
9,2026-06-18 08:15,retail_1,retail,0,,,,,,,,101.96,30.0,0.0,0.0,3.17,0.0,85,hitl
10,2026-06-18 08:30,supplier_1,supplier,0,923.52,,,,,,,,,,,,,85,hitl
10,2026-06-18 08:30,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
10,2026-06-18 08:30,slaughterhouse_1,slaughterhouse,0,,,,369.0,269.85,,,,,,,,,85,hitl
10,2026-06-18 08:30,wholesaler_1,wholesaler,0,,,,,,165.84,7.4,,,,,,,85,hitl
10,2026-06-18 08:30,retail_1,retail,0,,,,,,,,101.16,30.0,0.0,0.0,3.17,0.0,85,hitl
11,2026-06-18 08:45,supplier_1,supplier,0,922.88,,,,,,,,,,,,,85,hitl
11,2026-06-18 08:45,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
11,2026-06-18 08:45,slaughterhouse_1,slaughterhouse,0,,,,369.0,279.97,,,,,,,,,85,hitl
11,2026-06-18 08:45,wholesaler_1,wholesaler,0,,,,,,162.87,7.4,,,,,,,85,hitl
11,2026-06-18 08:45,retail_1,retail,0,,,,,,,,100.36,30.0,0.0,0.0,3.17,0.0,85,hitl
12,2026-06-18 09:00,supplier_1,supplier,0,921.79,,,,,,,,,,,,,85,hitl
12,2026-06-18 09:00,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
12,2026-06-18 09:00,slaughterhouse_1,slaughterhouse,0,,,,369.0,289.52,,,,,,,,,85,hitl
12,2026-06-18 09:00,wholesaler_1,wholesaler,0,,,,,,155.05,7.4,,,,,,,85,hitl
12,2026-06-18 09:00,retail_1,retail,0,,,,,,,,99.64,30.0,0.0,0.0,3.17,0.0,85,hitl
13,2026-06-18 09:15,supplier_1,supplier,0,920.87,,,,,,,,,,,,,85,hitl
13,2026-06-18 09:15,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
13,2026-06-18 09:15,slaughterhouse_1,slaughterhouse,0,,,,369.0,299.9,,,,,,,,,85,hitl
13,2026-06-18 09:15,wholesaler_1,wholesaler,0,,,,,,152.13,7.4,,,,,,,85,hitl
13,2026-06-18 09:15,retail_1,retail,0,,,,,,,,104.23,30.0,0.0,0.0,3.17,0.0,85,hitl
14,2026-06-18 09:30,supplier_1,supplier,0,919.38,,,,,,,,,,,,,85,hitl
14,2026-06-18 09:30,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
14,2026-06-18 09:30,slaughterhouse_1,slaughterhouse,0,,,,369.0,310.56,,,,,,,,,85,hitl
14,2026-06-18 09:30,wholesaler_1,wholesaler,0,,,,,,150.27,7.4,,,,,,,85,hitl
14,2026-06-18 09:30,retail_1,retail,0,,,,,,,,103.46,30.0,0.0,0.0,3.17,0.0,85,hitl
15,2026-06-18 09:45,supplier_1,supplier,0,918.15,,,,,,,,,,,,,85,hitl
15,2026-06-18 09:45,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
15,2026-06-18 09:45,slaughterhouse_1,slaughterhouse,0,,,,369.0,321.27,,,,,,,,,85,hitl
15,2026-06-18 09:45,wholesaler_1,wholesaler,0,,,,,,147.39,7.4,,,,,,,85,hitl
15,2026-06-18 09:45,retail_1,retail,0,,,,,,,,102.76,30.0,0.0,0.0,3.17,0.0,85,hitl
16,2026-06-18 10:00,supplier_1,supplier,0,917.65,,,,,,,,,,,,,85,hitl
16,2026-06-18 10:00,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
16,2026-06-18 10:00,slaughterhouse_1,slaughterhouse,0,,,,369.0,308.07,,,,,,,,,85,hitl
16,2026-06-18 10:00,wholesaler_1,wholesaler,0,,,,,,141.82,7.4,,,,,,,85,hitl
16,2026-06-18 10:00,retail_1,retail,0,,,,,,,,102.01,30.0,0.0,0.0,3.17,0.0,85,hitl
17,2026-06-18 10:15,supplier_1,supplier,0,916.58,,,,,,,,,,,,,85,hitl
17,2026-06-18 10:15,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
17,2026-06-18 10:15,slaughterhouse_1,slaughterhouse,0,,,,369.0,319.06,,,,,,,,,85,hitl
17,2026-06-18 10:15,wholesaler_1,wholesaler,0,,,,,,163.69,7.4,,,,,,,85,hitl
17,2026-06-18 10:15,retail_1,retail,0,,,,,,,,104.24,30.0,0.0,0.0,3.17,0.0,85,hitl
18,2026-06-18 10:30,supplier_1,supplier,0,915.94,,,,,,,,,,,,,85,hitl
18,2026-06-18 10:30,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
18,2026-06-18 10:30,slaughterhouse_1,slaughterhouse,0,,,,369.0,329.85,,,,,,,,,85,hitl
18,2026-06-18 10:30,wholesaler_1,wholesaler,0,,,,,,160.88,7.4,,,,,,,85,hitl
18,2026-06-18 10:30,retail_1,retail,0,,,,,,,,103.43,30.0,0.0,0.0,3.17,0.0,85,hitl
19,2026-06-18 10:45,supplier_1,supplier,0,915.13,,,,,,,,,,,,,85,hitl
19,2026-06-18 10:45,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
19,2026-06-18 10:45,slaughterhouse_1,slaughterhouse,0,,,,369.0,340.14,,,,,,,,,85,hitl
19,2026-06-18 10:45,wholesaler_1,wholesaler,0,,,,,,158.08,7.4,,,,,,,85,hitl
19,2026-06-18 10:45,retail_1,retail,0,,,,,,,,102.55,30.0,0.0,0.0,3.17,0.0,85,hitl
20,2026-06-18 11:00,supplier_1,supplier,0,914.59,,,,,,,,,,,,,85,hitl
20,2026-06-18 11:00,farm_1,farm,0,,743.0,0.0208,,,,,,,,,,,85,hitl
20,2026-06-18 11:00,slaughterhouse_1,slaughterhouse,0,,,,369.0,349.73,,,,,,,,,85,hitl
20,2026-06-18 11:00,wholesaler_1,wholesaler,0,,,,,,151.86,7.4,,,,,,,85,hitl
20,2026-06-18 11:00,retail_1,retail,0,,,,,,,,101.67,30.0,0.0,0.0,3.17,0.0,85,hitl
