tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-04-01 06:00,supplier_1,supplier,0,970.69,,,,,,,,,,,,,46,hitl
0,2026-04-01 06:00,farm_1,farm,0,,763.0,0.0261,,,,,,,,,,,46,hitl
0,2026-04-01 06:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,303.16,,,,,,,,,46,hitl
0,2026-04-01 06:00,wholesaler_1,wholesaler,0,,,,,,161.88,6.4,,,,,,,46,hitl
0,2026-04-01 06:00,retail_1,retail,0,,,,,,,,82.37,30.0,0.0,0.0,3.58,0.0,46,hitl
1,2026-04-01 06:15,supplier_1,supplier,0,969.31,,,,,,,,,,,,,46,hitl
1,2026-04-01 06:15,farm_1,farm,0,,763.0,0.0261,,,,,,,,,,,46,hitl
1,2026-04-01 06:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,317.41,,,,,,,,,46,hitl
1,2026-04-01 06:15,wholesaler_1,wholesaler,0,,,,,,184.19,6.4,,,,,,,46,hitl
1,2026-04-01 06:15,retail_1,retail,0,,,,,,,,89.57,30.0,0.0,0.0,3.58,0.0,46,hitl
2,2026-04-01 06:30,supplier_1,supplier,0,968.6,,,,,,,,,,,,,46,hitl
2,2026-04-01 06:30,farm_1,farm,0,,763.0,0.0261,,,,,,,,,,,46,hitl
2,2026-04-01 06:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,330.48,,,,,,,,,46,hitl
2,2026-04-01 06:30,wholesaler_1,wholesaler,0,,,,,,181.39,6.4,,,,,,,46,hitl
2,2026-04-01 06:30,retail_1,retail,0,,,,,,,,88.72,30.0,0.0,0.0,3.58,0.0,46,hitl
3,2026-04-01 06:45,supplier_1,supplier,0,967.29,,,,,,,,,,,,,46,hitl
3,2026-04-01 06:45,farm_1,farm,0,,763.0,0.0261,,,,,,,,,,,46,hitl
3,2026-04-01 06:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,344.2,,,,,,,,,46,hitl
3,2026-04-01 06:45,wholesaler_1,wholesaler,0,,,,,,179.69,6.4,,,,,,,46,hitl
3,2026-04-01 06:45,retail_1,retail,0,,,,,,,,87.74,30.0,0.0,0.0,3.58,0.0,46,hitl
4,2026-04-01 07:00,supplier_1,supplier,0,965.96,,,,,,,,,,,,,46,hitl
4,2026-04-01 07:00,farm_1,farm,0,,763.0,0.0261,,,,,,,,,,,46,hitl
4,2026-04-01 07:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,358.56,,,,,,,,,46,hitl
4,2026-04-01 07:00,wholesaler_1,wholesaler,0,,,,,,169.66,6.4,,,,,,,46,hitl
4,2026-04-01 07:00,retail_1,retail,0,,,,,,,,86.91,30.0,0.0,0.0,3.58,0.0,46,hitl
5,2026-04-01 07:15,supplier_1,supplier,0,965.09,,,,,,,,,,,,,46,hitl
5,2026-04-01 07:15,farm_1,farm,0,,763.0,0.0261,,,,,,,,,,,46,hitl
5,2026-04-01 07:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,372.45,,,,,,,,,46,hitl
5,2026-04-01 07:15,wholesaler_1,wholesaler,0,,,,,,167.96,6.4,,,,,,,46,hitl
5,2026-04-01 07:15,retail_1,retail,0,,,,,,,,94.09,30.0,0.0,0.0,3.58,0.0,46,hitl
6,2026-04-01 07:30,supplier_1,supplier,0,963.59,,,,,,,,,,,,,46,hitl
6,2026-04-01 07:30,farm_1,farm,0,,763.0,0.0261,,,,,,,,,,,46,hitl
6,2026-04-01 07:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,385.36,,,,,,,,,46,hitl
6,2026-04-01 07:30,wholesaler_1,wholesaler,0,,,,,,166.24,6.4,,,,,,,46,hitl
6,2026-04-01 07:30,retail_1,retail,0,,,,,,,,93.13,30.0,0.0,0.0,3.58,0.0,46,hitl
7,2026-04-01 07:45,supplier_1,supplier,0,962.37,,,,,,,,,,,,,46,hitl
7,2026-04-01 07:45,farm_1,farm,0,,763.0,0.0261,,,,,,,,,,,46,hitl
7,2026-04-01 07:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,400.0,,,,,,,,,46,hitl
7,2026-04-01 07:45,wholesaler_1,wholesaler,0,,,,,,164.57,6.4,,,,,,,46,hitl
7,2026-04-01 07:45,retail_1,retail,0,,,,,,,,92.15,30.0,0.0,0.0,3.58,0.0,46,hitl
8,2026-04-01 08:00,supplier_1,supplier,0,961.78,,,,,,,,,,,,,46,hitl
8,2026-04-01 08:00,farm_1,farm,0,,763.0,0.0261,,,,,,,,,,,46,hitl
8,2026-04-01 08:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,376.0,,,,,,,,,46,hitl
