tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-04-13 06:00,supplier_1,supplier,0,885.0,,,,,,,,,,,,,52,hitl
0,2026-04-13 06:00,farm_1,farm,0,,752.0,0.0197,,,,,,,,,,,52,hitl
0,2026-04-13 06:00,slaughterhouse_1,slaughterhouse,0,,,,493.0,334.24,,,,,,,,,52,hitl
0,2026-04-13 06:00,wholesaler_1,wholesaler,0,,,,,,157.11,8.3,,,,,,,52,hitl
0,2026-04-13 06:00,retail_1,retail,0,,,,,,,,80.81,30.0,0.0,0.0,11.61,0.0,52,hitl
1,2026-04-13 06:15,supplier_1,supplier,0,883.6,,,,,,,,,,,,,52,hitl
1,2026-04-13 06:15,farm_1,farm,0,,752.0,0.0197,,,,,,,,,,,52,hitl
1,2026-04-13 06:15,slaughterhouse_1,slaughterhouse,0,,,,493.0,346.83,,,,,,,,,52,hitl
1,2026-04-13 06:15,wholesaler_1,wholesaler,0,,,,,,178.19,8.3,,,,,,,52,hitl
1,2026-04-13 06:15,retail_1,retail,0,,,,,,,,85.73,30.0,0.0,0.0,11.61,0.0,52,hitl
2,2026-04-13 06:30,supplier_1,supplier,0,882.5,,,,,,,,,,,,,52,hitl
2,2026-04-13 06:30,farm_1,farm,0,,752.0,0.0197,,,,,,,,,,,52,hitl
2,2026-04-13 06:30,slaughterhouse_1,slaughterhouse,0,,,,493.0,361.6,,,,,,,,,52,hitl
2,2026-04-13 06:30,wholesaler_1,wholesaler,0,,,,,,176.05,8.3,,,,,,,52,hitl
2,2026-04-13 06:30,retail_1,retail,0,,,,,,,,82.66,30.0,0.0,0.0,11.61,0.0,52,hitl
3,2026-04-13 06:45,supplier_1,supplier,0,881.72,,,,,,,,,,,,,52,hitl
3,2026-04-13 06:45,farm_1,farm,0,,752.0,0.0197,,,,,,,,,,,52,hitl
3,2026-04-13 06:45,slaughterhouse_1,slaughterhouse,0,,,,493.0,374.48,,,,,,,,,52,hitl
3,2026-04-13 06:45,wholesaler_1,wholesaler,0,,,,,,173.5,8.3,,,,,,,52,hitl
3,2026-04-13 06:45,retail_1,retail,0,,,,,,,,79.86,30.0,0.0,0.0,11.61,0.0,52,hitl
4,2026-04-13 07:00,supplier_1,supplier,0,880.5,,,,,,,,,,,,,52,hitl
4,2026-04-13 07:00,farm_1,farm,0,,752.0,0.0197,,,,,,,,,,,52,hitl
4,2026-04-13 07:00,slaughterhouse_1,slaughterhouse,0,,,,493.0,388.26,,,,,,,,,52,hitl
4,2026-04-13 07:00,wholesaler_1,wholesaler,0,,,,,,163.25,8.3,,,,,,,52,hitl
4,2026-04-13 07:00,retail_1,retail,0,,,,,,,,76.71,30.0,0.0,0.0,11.61,0.0,52,hitl
5,2026-04-13 07:15,supplier_1,supplier,0,879.95,,,,,,,,,,,,,52,hitl
