tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-03-12 06:00,supplier_1,supplier,0,963.35,,,,,,,,,,,,,36,hitl
0,2026-03-12 06:00,farm_1,farm,0,,751.0,0.0286,,,,,,,,,,,36,hitl
0,2026-03-12 06:00,slaughterhouse_1,slaughterhouse,0,,,,400.0,259.87,,,,,,,,,36,hitl
0,2026-03-12 06:00,wholesaler_1,wholesaler,0,,,,,,160.87,11.4,,,,,,,36,hitl
0,2026-03-12 06:00,retail_1,retail,0,,,,,,,,87.56,30.0,0.0,0.0,2.8,0.0,36,hitl
1,2026-03-12 06:15,supplier_1,supplier,0,962.49,,,,,,,,,,,,,36,hitl
1,2026-03-12 06:15,farm_1,farm,0,,751.0,0.0286,,,,,,,,,,,36,hitl
1,2026-03-12 06:15,slaughterhouse_1,slaughterhouse,0,,,,400.0,271.01,,,,,,,,,36,hitl
1,2026-03-12 06:15,wholesaler_1,wholesaler,0,,,,,,182.29,11.4,,,,,,,36,hitl
1,2026-03-12 06:15,retail_1,retail,0,,,,,,,,94.91,30.0,0.0,0.0,2.8,0.0,36,hitl
2,2026-03-12 06:30,supplier_1,supplier,0,961.64,,,,,,,,,,,,,36,hitl
2,2026-03-12 06:30,farm_1,farm,0,,751.0,0.0286,,,,,,,,,,,36,hitl
2,2026-03-12 06:30,slaughterhouse_1,slaughterhouse,0,,,,400.0,282.32,,,,,,,,,36,hitl
2,2026-03-12 06:30,wholesaler_1,wholesaler,0,,,,,,180.68,11.4,,,,,,,36,hitl
2,2026-03-12 06:30,retail_1,retail,0,,,,,,,,94.28,30.0,0.0,0.0,2.8,0.0,36,hitl
3,2026-03-12 06:45,supplier_1,supplier,0,960.47,,,,,,,,,,,,,36,hitl
3,2026-03-12 06:45,farm_1,farm,0,,751.0,0.0286,,,,,,,,,,,36,hitl
3,2026-03-12 06:45,slaughterhouse_1,slaughterhouse,0,,,,400.0,292.89,,,,,,,,,36,hitl
3,2026-03-12 06:45,wholesaler_1,wholesaler,0,,,,,,177.82,11.4,,,,,,,36,hitl
3,2026-03-12 06:45,retail_1,retail,0,,,,,,,,93.62,30.0,0.0,0.0,2.8,0.0,36,hitl
4,2026-03-12 07:00,supplier_1,supplier,0,959.95,,,,,,,,,,,,,36,hitl
4,2026-03-12 07:00,farm_1,farm,0,,751.0,0.0286,,,,,,,,,,,36,hitl
4,2026-03-12 07:00,slaughterhouse_1,slaughterhouse,0,,,,400.0,304.82,,,,,,,,,36,hitl
4,2026-03-12 07:00,wholesaler_1,wholesaler,0,,,,,,167.19,11.4,,,,,,,36,hitl
4,2026-03-12 07:00,retail_1,retail,0,,,,,,,,92.86,30.0,0.0,0.0,2.8,0.0,36,hitl
5,2026-03-12 07:15,supplier_1,supplier,0,959.01,,,,,,,,,,,,,36,hitl
5,2026-03-12 07:15,farm_1,farm,0,,751.0,0.0286,,,,,,,,,,,36,hitl
5,2026-03-12 07:15,slaughterhouse_1,slaughterhouse,0,,,,400.0,315.06,,,,,,,,,36,hitl
5,2026-03-12 07:15,wholesaler_1,wholesaler,0,,,,,,165.17,11.4,,,,,,,36,hitl
5,2026-03-12 07:15,retail_1,retail,0,,,,,,,,100.08,30.0,0.0,0.0,2.8,0.0,36,hitl
