tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-06-14 06:00,supplier_1,supplier,0,885.39,,,,,,,,,,,,,83,hitl
0,2026-06-14 06:00,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
0,2026-06-14 06:00,slaughterhouse_1,slaughterhouse,0,,,,498.0,284.85,,,,,,,,,83,hitl
0,2026-06-14 06:00,wholesaler_1,wholesaler,0,,,,,,157.36,10.3,,,,,,,83,hitl
0,2026-06-14 06:00,retail_1,retail,0,,,,,,,,80.36,30.0,0.0,0.0,11.61,0.0,83,hitl
1,2026-06-14 06:15,supplier_1,supplier,0,884.53,,,,,,,,,,,,,83,hitl
1,2026-06-14 06:15,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
1,2026-06-14 06:15,slaughterhouse_1,slaughterhouse,0,,,,498.0,297.86,,,,,,,,,83,hitl
1,2026-06-14 06:15,wholesaler_1,wholesaler,0,,,,,,179.53,10.3,,,,,,,83,hitl
1,2026-06-14 06:15,retail_1,retail,0,,,,,,,,85.4,30.0,0.0,0.0,11.61,0.0,83,hitl
2,2026-06-14 06:30,supplier_1,supplier,0,883.23,,,,,,,,,,,,,83,hitl
2,2026-06-14 06:30,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
2,2026-06-14 06:30,slaughterhouse_1,slaughterhouse,0,,,,498.0,311.79,,,,,,,,,83,hitl
2,2026-06-14 06:30,wholesaler_1,wholesaler,0,,,,,,177.69,10.3,,,,,,,83,hitl
2,2026-06-14 06:30,retail_1,retail,0,,,,,,,,82.73,30.0,0.0,0.0,11.61,0.0,83,hitl
3,2026-06-14 06:45,supplier_1,supplier,0,882.12,,,,,,,,,,,,,83,hitl
3,2026-06-14 06:45,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
3,2026-06-14 06:45,slaughterhouse_1,slaughterhouse,0,,,,498.0,326.46,,,,,,,,,83,hitl
3,2026-06-14 06:45,wholesaler_1,wholesaler,0,,,,,,175.64,10.3,,,,,,,83,hitl
3,2026-06-14 06:45,retail_1,retail,0,,,,,,,,79.88,30.0,0.0,0.0,11.61,0.0,83,hitl
4,2026-06-14 07:00,supplier_1,supplier,0,881.19,,,,,,,,,,,,,83,hitl
4,2026-06-14 07:00,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
4,2026-06-14 07:00,slaughterhouse_1,slaughterhouse,0,,,,498.0,339.71,,,,,,,,,83,hitl
4,2026-06-14 07:00,wholesaler_1,wholesaler,0,,,,,,164.93,10.3,,,,,,,83,hitl
4,2026-06-14 07:00,retail_1,retail,0,,,,,,,,77.16,30.0,0.0,0.0,11.61,0.0,83,hitl
5,2026-06-14 07:15,supplier_1,supplier,0,879.75,,,,,,,,,,,,,83,hitl
5,2026-06-14 07:15,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
5,2026-06-14 07:15,slaughterhouse_1,slaughterhouse,0,,,,498.0,354.59,,,,,,,,,83,hitl
5,2026-06-14 07:15,wholesaler_1,wholesaler,0,,,,,,162.92,10.3,,,,,,,83,hitl
5,2026-06-14 07:15,retail_1,retail,0,,,,,,,,82.17,30.0,0.0,0.0,11.61,0.0,83,hitl
6,2026-06-14 07:30,supplier_1,supplier,0,878.66,,,,,,,,,,,,,83,hitl
6,2026-06-14 07:30,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
6,2026-06-14 07:30,slaughterhouse_1,slaughterhouse,0,,,,498.0,368.81,,,,,,,,,83,hitl
6,2026-06-14 07:30,wholesaler_1,wholesaler,0,,,,,,160.52,10.3,,,,,,,83,hitl
6,2026-06-14 07:30,retail_1,retail,0,,,,,,,,79.17,30.0,0.0,0.0,11.61,0.0,83,hitl
7,2026-06-14 07:45,supplier_1,supplier,0,877.35,,,,,,,,,,,,,83,hitl
7,2026-06-14 07:45,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
7,2026-06-14 07:45,slaughterhouse_1,slaughterhouse,0,,,,498.0,382.09,,,,,,,,,83,hitl
7,2026-06-14 07:45,wholesaler_1,wholesaler,0,,,,,,157.66,10.3,,,,,,,83,hitl
7,2026-06-14 07:45,retail_1,retail,0,,,,,,,,76.19,30.0,0.0,0.0,11.61,0.0,83,hitl
8,2026-06-14 08:00,supplier_1,supplier,0,876.84,,,,,,,,,,,,,83,hitl
8,2026-06-14 08:00,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
8,2026-06-14 08:00,slaughterhouse_1,slaughterhouse,0,,,,498.0,371.38,,,,,,,,,83,hitl
8,2026-06-14 08:00,wholesaler_1,wholesaler,0,,,,,,147.94,10.3,,,,,,,83,hitl
8,2026-06-14 08:00,retail_1,retail,0,,,,,,,,73.01,30.0,0.0,0.0,11.61,0.0,83,hitl
9,2026-06-14 08:15,supplier_1,supplier,0,876.16,,,,,,,,,,,,,83,hitl
9,2026-06-14 08:15,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
9,2026-06-14 08:15,slaughterhouse_1,slaughterhouse,0,,,,498.0,384.37,,,,,,,,,83,hitl
9,2026-06-14 08:15,wholesaler_1,wholesaler,0,,,,,,170.29,10.3,,,,,,,83,hitl
9,2026-06-14 08:15,retail_1,retail,0,,,,,,,,78.21,30.0,0.0,0.0,11.61,0.0,83,hitl
10,2026-06-14 08:30,supplier_1,supplier,0,874.72,,,,,,,,,,,,,83,hitl
10,2026-06-14 08:30,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
10,2026-06-14 08:30,slaughterhouse_1,slaughterhouse,0,,,,498.0,398.33,,,,,,,,,83,hitl
10,2026-06-14 08:30,wholesaler_1,wholesaler,0,,,,,,168.56,10.3,,,,,,,83,hitl
10,2026-06-14 08:30,retail_1,retail,0,,,,,,,,75.4,30.0,0.0,0.0,11.61,0.0,83,hitl
11,2026-06-14 08:45,supplier_1,supplier,0,873.7,,,,,,,,,,,,,83,hitl
11,2026-06-14 08:45,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
11,2026-06-14 08:45,slaughterhouse_1,slaughterhouse,0,,,,498.0,400.0,,,,,,,,,83,hitl
11,2026-06-14 08:45,wholesaler_1,wholesaler,0,,,,,,165.61,10.3,,,,,,,83,hitl
11,2026-06-14 08:45,retail_1,retail,0,,,,,,,,72.82,30.0,0.0,0.0,11.61,0.0,83,hitl
12,2026-06-14 09:00,supplier_1,supplier,0,872.62,,,,,,,,,,,,,83,hitl
12,2026-06-14 09:00,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
12,2026-06-14 09:00,slaughterhouse_1,slaughterhouse,0,,,,498.0,400.0,,,,,,,,,83,hitl
12,2026-06-14 09:00,wholesaler_1,wholesaler,0,,,,,,156.1,10.3,,,,,,,83,hitl
12,2026-06-14 09:00,retail_1,retail,0,,,,,,,,69.96,30.0,0.0,0.0,11.61,0.0,83,hitl
13,2026-06-14 09:15,supplier_1,supplier,0,871.55,,,,,,,,,,,,,83,hitl
13,2026-06-14 09:15,farm_1,farm,0,,724.0,0.0169,,,,,,,,,,,83,hitl
13,2026-06-14 09:15,slaughterhouse_1,slaughterhouse,0,,,,498.0,400.0,,,,,,,,,83,hitl
13,2026-06-14 09:15,wholesaler_1,wholesaler,0,,,,,,154.41,10.3,,,,,,,83,hitl
13,2026-06-14 09:15,retail_1,retail,0,,,,,,,,74.73,30.0,0.0,0.0,11.61,0.0,83,hitl
