tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-07-02 06:00,supplier_1,supplier,0,884.61,,,,,,,,,,,,,92,hitl
0,2026-07-02 06:00,farm_1,farm,0,,772.0,0.0249,,,,,,,,,,,92,hitl
0,2026-07-02 06:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,320.29,,,,,,,,,92,hitl
0,2026-07-02 06:00,wholesaler_1,wholesaler,0,,,,,,170.73,6.7,,,,,,,92,hitl
0,2026-07-02 06:00,retail_1,retail,0,,,,,,,,85.14,30.0,0.0,0.0,3.17,0.0,92,hitl
1,2026-07-02 06:15,supplier_1,supplier,0,883.17,,,,,,,,,,,,,92,hitl
1,2026-07-02 06:15,farm_1,farm,0,,772.0,0.0249,,,,,,,,,,,92,hitl
1,2026-07-02 06:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,333.93,,,,,,,,,92,hitl
1,2026-07-02 06:15,wholesaler_1,wholesaler,0,,,,,,192.74,6.7,,,,,,,92,hitl
1,2026-07-02 06:15,retail_1,retail,0,,,,,,,,92.41,30.0,0.0,0.0,3.17,0.0,92,hitl
2,2026-07-02 06:30,supplier_1,supplier,0,882.11,,,,,,,,,,,,,92,hitl
2,2026-07-02 06:30,farm_1,farm,0,,772.0,0.0249,,,,,,,,,,,92,hitl
2,2026-07-02 06:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,347.85,,,,,,,,,92,hitl
2,2026-07-02 06:30,wholesaler_1,wholesaler,0,,,,,,191.15,6.7,,,,,,,92,hitl
2,2026-07-02 06:30,retail_1,retail,0,,,,,,,,91.56,30.0,0.0,0.0,3.17,0.0,92,hitl
3,2026-07-02 06:45,supplier_1,supplier,0,881.0,,,,,,,,,,,,,92,hitl
3,2026-07-02 06:45,farm_1,farm,0,,772.0,0.0249,,,,,,,,,,,92,hitl
3,2026-07-02 06:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,362.12,,,,,,,,,92,hitl
3,2026-07-02 06:45,wholesaler_1,wholesaler,0,,,,,,189.19,6.7,,,,,,,92,hitl
3,2026-07-02 06:45,retail_1,retail,0,,,,,,,,90.81,30.0,0.0,0.0,3.17,0.0,92,hitl
4,2026-07-02 07:00,supplier_1,supplier,0,879.99,,,,,,,,,,,,,92,hitl
4,2026-07-02 07:00,farm_1,farm,0,,772.0,0.0249,,,,,,,,,,,92,hitl
4,2026-07-02 07:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,375.15,,,,,,,,,92,hitl
