tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-05-29 06:00,supplier_1,supplier,0,918.74,,,,,,,,,,,,,75,hitl
0,2026-05-29 06:00,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
0,2026-05-29 06:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,295.7,,,,,,,,,75,hitl
0,2026-05-29 06:00,wholesaler_1,wholesaler,0,,,,,,158.4,13.8,,,,,,,75,hitl
0,2026-05-29 06:00,retail_1,retail,0,,,,,,,,82.5,30.0,0.0,0.0,3.58,0.0,75,hitl
1,2026-05-29 06:15,supplier_1,supplier,0,917.79,,,,,,,,,,,,,75,hitl
1,2026-05-29 06:15,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
1,2026-05-29 06:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,308.84,,,,,,,,,75,hitl
1,2026-05-29 06:15,wholesaler_1,wholesaler,0,,,,,,179.9,13.8,,,,,,,75,hitl
1,2026-05-29 06:15,retail_1,retail,0,,,,,,,,89.68,30.0,0.0,0.0,3.58,0.0,75,hitl
2,2026-05-29 06:30,supplier_1,supplier,0,917.16,,,,,,,,,,,,,75,hitl
2,2026-05-29 06:30,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
2,2026-05-29 06:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,323.75,,,,,,,,,75,hitl
2,2026-05-29 06:30,wholesaler_1,wholesaler,0,,,,,,177.28,13.8,,,,,,,75,hitl
2,2026-05-29 06:30,retail_1,retail,0,,,,,,,,88.74,30.0,0.0,0.0,3.58,0.0,75,hitl
3,2026-05-29 06:45,supplier_1,supplier,0,916.44,,,,,,,,,,,,,75,hitl
3,2026-05-29 06:45,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
3,2026-05-29 06:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,338.68,,,,,,,,,75,hitl
3,2026-05-29 06:45,wholesaler_1,wholesaler,0,,,,,,174.65,13.8,,,,,,,75,hitl
3,2026-05-29 06:45,retail_1,retail,0,,,,,,,,87.89,30.0,0.0,0.0,3.58,0.0,75,hitl
4,2026-05-29 07:00,supplier_1,supplier,0,915.42,,,,,,,,,,,,,75,hitl
4,2026-05-29 07:00,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
4,2026-05-29 07:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,351.9,,,,,,,,,75,hitl
4,2026-05-29 07:00,wholesaler_1,wholesaler,0,,,,,,164.07,13.8,,,,,,,75,hitl
4,2026-05-29 07:00,retail_1,retail,0,,,,,,,,86.97,30.0,0.0,0.0,3.58,0.0,75,hitl
5,2026-05-29 07:15,supplier_1,supplier,0,914.55,,,,,,,,,,,,,75,hitl
5,2026-05-29 07:15,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
5,2026-05-29 07:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,366.9,,,,,,,,,75,hitl
5,2026-05-29 07:15,wholesaler_1,wholesaler,0,,,,,,161.4,13.8,,,,,,,75,hitl
5,2026-05-29 07:15,retail_1,retail,0,,,,,,,,94.01,30.0,0.0,0.0,3.58,0.0,75,hitl
6,2026-05-29 07:30,supplier_1,supplier,0,913.6,,,,,,,,,,,,,75,hitl
6,2026-05-29 07:30,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
6,2026-05-29 07:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,380.84,,,,,,,,,75,hitl
6,2026-05-29 07:30,wholesaler_1,wholesaler,0,,,,,,159.31,13.8,,,,,,,75,hitl
6,2026-05-29 07:30,retail_1,retail,0,,,,,,,,93.06,30.0,0.0,0.0,3.58,0.0,75,hitl
7,2026-05-29 07:45,supplier_1,supplier,0,912.59,,,,,,,,,,,,,75,hitl
7,2026-05-29 07:45,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
7,2026-05-29 07:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,394.57,,,,,,,,,75,hitl
7,2026-05-29 07:45,wholesaler_1,wholesaler,0,,,,,,156.7,13.8,,,,,,,75,hitl
7,2026-05-29 07:45,retail_1,retail,0,,,,,,,,92.1,30.0,0.0,0.0,3.58,0.0,75,hitl
8,2026-05-29 08:00,supplier_1,supplier,0,911.79,,,,,,,,,,,,,75,hitl
8,2026-05-29 08:00,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
8,2026-05-29 08:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,376.0,,,,,,,,,75,hitl
8,2026-05-29 08:00,wholesaler_1,wholesaler,0,,,,,,146.09,13.8,,,,,,,75,hitl
8,2026-05-29 08:00,retail_1,retail,0,,,,,,,,91.18,30.0,0.0,0.0,3.58,0.0,75,hitl
9,2026-05-29 08:15,supplier_1,supplier,0,910.86,,,,,,,,,,,,,75,hitl
9,2026-05-29 08:15,farm_1,farm,0,,777.0,0.0264,,,,,,,,,,,75,hitl
