tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-02-12 06:00,supplier_1,supplier,0,882.3,,,,,,,,,,,,,22,hitl
0,2026-02-12 06:00,farm_1,farm,0,,800.0,0.0197,,,,,,,,,,,22,hitl
0,2026-02-12 06:00,slaughterhouse_1,slaughterhouse,0,,,,396.0,231.37,,,,,,,,,22,hitl
0,2026-02-12 06:00,wholesaler_1,wholesaler,0,,,,,,155.17,0.0,,,,,,,22,hitl
0,2026-02-12 06:00,retail_1,retail,0,,,,,,,,87.65,30.0,0.0,0.0,2.8,0.0,22,hitl
1,2026-02-12 06:15,supplier_1,supplier,0,881.14,,,,,,,,,,,,,22,hitl
1,2026-02-12 06:15,farm_1,farm,0,,800.0,0.0197,,,,,,,,,,,22,hitl
1,2026-02-12 06:15,slaughterhouse_1,slaughterhouse,0,,,,396.0,242.22,,,,,,,,,22,hitl
1,2026-02-12 06:15,wholesaler_1,wholesaler,0,,,,,,176.39,0.0,,,,,,,22,hitl
1,2026-02-12 06:15,retail_1,retail,0,,,,,,,,94.95,30.0,0.0,0.0,2.8,0.0,22,hitl
2,2026-02-12 06:30,supplier_1,supplier,0,880.39,,,,,,,,,,,,,22,hitl
2,2026-02-12 06:30,farm_1,farm,0,,800.0,0.0197,,,,,,,,,,,22,hitl
2,2026-02-12 06:30,slaughterhouse_1,slaughterhouse,0,,,,396.0,253.74,,,,,,,,,22,hitl
2,2026-02-12 06:30,wholesaler_1,wholesaler,0,,,,,,173.73,0.0,,,,,,,22,hitl
2,2026-02-12 06:30,retail_1,retail,0,,,,,,,,94.2,30.0,0.0,0.0,2.8,0.0,22,hitl
3,2026-02-12 06:45,supplier_1,supplier,0,879.83,,,,,,,,,,,,,22,hitl
3,2026-02-12 06:45,farm_1,farm,0,,800.0,0.0197,,,,,,,,,,,22,hitl
3,2026-02-12 06:45,slaughterhouse_1,slaughterhouse,0,,,,396.0,264.16,,,,,,,,,22,hitl
3,2026-02-12 06:45,wholesaler_1,wholesaler,0,,,,,,171.63,0.0,,,,,,,22,hitl
3,2026-02-12 06:45,retail_1,retail,0,,,,,,,,93.43,30.0,0.0,0.0,2.8,0.0,22,hitl
