tick,timestamp,node_id,node_type,disrupted,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id,mode
0,2026-05-23 06:00,supplier_1,supplier,0,932.96,,,,,,,,,,,,,72,hitl
0,2026-05-23 06:00,farm_1,farm,0,,779.0,0.0232,,,,,,,,,,,72,hitl
0,2026-05-23 06:00,slaughterhouse_1,slaughterhouse,0,,,,500.0,289.92,,,,,,,,,72,hitl
0,2026-05-23 06:00,wholesaler_1,wholesaler,0,,,,,,157.51,10.3,,,,,,,72,hitl
0,2026-05-23 06:00,retail_1,retail,0,,,,,,,,82.37,30.0,0.0,0.0,3.58,0.0,72,hitl
1,2026-05-23 06:15,supplier_1,supplier,0,931.82,,,,,,,,,,,,,72,hitl
1,2026-05-23 06:15,farm_1,farm,0,,779.0,0.0232,,,,,,,,,,,72,hitl
1,2026-05-23 06:15,slaughterhouse_1,slaughterhouse,0,,,,500.0,303.28,,,,,,,,,72,hitl
1,2026-05-23 06:15,wholesaler_1,wholesaler,0,,,,,,178.96,10.3,,,,,,,72,hitl
1,2026-05-23 06:15,retail_1,retail,0,,,,,,,,89.38,30.0,0.0,0.0,3.58,0.0,72,hitl
2,2026-05-23 06:30,supplier_1,supplier,0,930.36,,,,,,,,,,,,,72,hitl
2,2026-05-23 06:30,farm_1,farm,0,,779.0,0.0232,,,,,,,,,,,72,hitl
2,2026-05-23 06:30,slaughterhouse_1,slaughterhouse,0,,,,500.0,316.19,,,,,,,,,72,hitl
2,2026-05-23 06:30,wholesaler_1,wholesaler,0,,,,,,176.4,10.3,,,,,,,72,hitl
2,2026-05-23 06:30,retail_1,retail,0,,,,,,,,88.44,30.0,0.0,0.0,3.58,0.0,72,hitl
3,2026-05-23 06:45,supplier_1,supplier,0,929.56,,,,,,,,,,,,,72,hitl
3,2026-05-23 06:45,farm_1,farm,0,,779.0,0.0232,,,,,,,,,,,72,hitl
3,2026-05-23 06:45,slaughterhouse_1,slaughterhouse,0,,,,500.0,329.76,,,,,,,,,72,hitl
3,2026-05-23 06:45,wholesaler_1,wholesaler,0,,,,,,174.49,10.3,,,,,,,72,hitl
3,2026-05-23 06:45,retail_1,retail,0,,,,,,,,87.48,30.0,0.0,0.0,3.58,0.0,72,hitl
